,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-59_-2,-59,-2,None,0.2891855963841682,1269.25102377957,1041.5755229481213,0.0,0.0,0.0,1238.6111845471733,409.3354736583589,360.79140236775095,134.7454511143175,0.41296326276135537,0.4088336301337418,74.10698057692909,1000000.0,26899.231791595008,3581.382599971578,2.0441681506687095,10000000.0,90.89803553227357
-59_-1,-59,-1,None,0.2891855963841682,1269.25102377957,1041.5755229481213,0.0,0.0,0.0,1238.6111845471733,409.3354736583589,360.79140236775095,134.7454511143175,0.41296326276135537,0.4088336301337418,74.10698057692909,1000000.0,26899.231791595008,3581.382599971578,2.0441681506687095,10000000.0,90.89803553227357
-58_-2,-58,-2,None,0.2770874836791552,1188.296639574917,1271.0788460880926,0.0,0.0,0.0,1186.349716390088,389.03066886821443,344.6821112887706,127.22046392101979,0.31677989714256655,0.31361209817114083,70.10111711212394,1000000.0,21286.91034791304,2747.2419799791937,1.2544483926845633,10000000.0,69.72695380657852
-58_-1,-58,-1,None,0.2770874836791552,1188.296639574917,1271.0788460880926,0.0,0.0,0.0,1186.349716390088,389.03066886821443,344.6821112887706,127.22046392101979,0.31677989714256655,0.31361209817114083,70.10111711212394,1000000.0,21286.91034791304,2747.2419799791937,1.2544483926845633,10000000.0,69.72695380657852
-57_-2,-57,-2,None,0.2733015146962919,1406.181117588513,38.82016068472649,0.0,0.0,0.0,1173.5837759108754,92.3108022084856,687.0593866293837,133.6832514185922,0.4181469381962612,0.4139654688142986,73.50747805048589,1000000.0,27623.575647403024,3626.3375068132555,2.2871278819013865,10000000.0,92.03902301556487
-57_-1,-57,-1,None,0.2733015146962919,1406.181117588513,38.82016068472649,0.0,0.0,0.0,1173.5837759108754,92.3108022084856,687.0593866293837,133.6832514185922,0.4181469381962612,0.4139654688142986,73.50747805048589,1000000.0,27623.575647403024,3626.3375068132555,2.2871278819013865,10000000.0,92.03902301556487
-56_-2,-56,-2,None,0.24919992615182887,1288.24092619982,0.21026466498346547,0.0,0.0,0.0,1069.4045317637206,55.0494138768953,454.75525756914004,125.91471854168368,0.3301948995868389,0.3268929505909705,69.35137577640162,1000000.0,14220.500289714546,2863.582247176902,0.9806788517729117,10000000.0,72.67975246641883
-56_-1,-56,-1,None,0.24919992615182887,1288.24092619982,0.21026466498346547,0.0,0.0,0.0,1069.4045317637206,55.0494138768953,454.75525756914004,125.91471854168368,0.3301948995868389,0.3268929505909705,69.35137577640162,1000000.0,14220.500289714546,2863.582247176902,0.9806788517729117,10000000.0,72.67975246641883
-55_-2,-55,-2,None,0.24652855392188633,1200.3764510493927,434.44661276423585,0.0,0.0,0.0,1053.6879340835594,59.885512774845196,455.328057116095,123.26821514765598,0.24966100120598864,0.24716439119392872,68.02730221371202,1000000.0,11523.543988980138,2165.1600668588158,0.4943287823878575,10000000.0,54.95330118931005
-55_-1,-55,-1,None,0.24652855392188633,1200.3764510493927,434.44661276423585,0.0,0.0,0.0,1053.6879340835594,59.885512774845196,455.328057116095,123.26821514765598,0.24966100120598864,0.24716439119392872,68.02730221371202,1000000.0,11523.543988980138,2165.1600668588158,0.4943287823878575,10000000.0,54.95330118931005
-54_-2,-54,-2,None,0.24414812468525754,1206.6135161530729,407.17671677253685,0.0,0.0,0.0,1072.0928973615871,57.428825525916785,292.03326852265354,125.91526116521534,0.18717890883723187,0.18530711974885955,0.0,1000000.0,18114.221621518216,1623.2903690000096,0.0,10000000.0,41.200263172589075
-54_-1,-54,-1,None,0.24414812468525754,1206.6135161530729,407.17671677253685,0.0,0.0,0.0,1072.0928973615871,57.428825525916785,292.03326852265354,125.91526116521534,0.18717890883723187,0.18530711974885955,0.0,1000000.0,18114.221621518216,1623.2903690000096,0.0,10000000.0,41.200263172589075
-53_-2,-53,-2,None,0.26135957013480593,1164.4636847060717,827.0478475250081,0.0,0.0,0.0,1156.882181609689,386.9115048846654,389.63759320258947,126.09177470241218,0.3070949397433528,0.30402399034591926,69.49166280910872,1000000.0,20330.20724437656,2663.2501554302526,1.5201199517295962,10000000.0,67.59518160990488
-53_-1,-53,-1,None,0.26135957013480593,1164.4636847060717,827.0478475250081,0.0,0.0,0.0,1156.882181609689,386.9115048846654,389.63759320258947,126.09177470241218,0.3070949397433528,0.30402399034591926,69.49166280910872,1000000.0,20330.20724437656,2663.2501554302526,1.5201199517295962,10000000.0,67.59518160990488
-52_-2,-52,-2,None,0.24850795615051588,1277.2962587328632,21.008432155971796,0.0,0.0,0.0,1061.2131161206123,249.16310400810585,342.24795341652754,127.75898260804095,0.3015418748041264,0.29852645605608513,70.42794201965967,1000000.0,20163.083226465904,2615.091755051306,0.8955793681682555,10000000.0,66.3728871840433
-52_-1,-52,-1,None,0.24850795615051588,1277.2962587328632,21.008432155971796,0.0,0.0,0.0,1061.2131161206123,249.16310400810585,342.24795341652754,127.75898260804095,0.3015418748041264,0.29852645605608513,70.42794201965967,1000000.0,20163.083226465904,2615.091755051306,0.8955793681682555,10000000.0,66.3728871840433
-51_-2,-51,-2,None,0.24214514954614505,1255.045192968773,124.62651608851407,0.0,0.0,0.0,1072.9068672833357,65.06137446315678,345.8684034420413,128.9886593648432,0.12464704171158279,0.12340057129446695,71.43213177740111,1000000.0,12306.805388321649,1080.9890045395305,0.12340057129446695,10000000.0,27.436269150749506
-51_-1,-51,-1,None,0.24214514954614505,1255.045192968773,124.62651608851407,0.0,0.0,0.0,1072.9068672833357,65.06137446315678,345.8684034420413,128.9886593648432,0.12464704171158279,0.12340057129446695,71.43213177740111,1000000.0,12306.805388321649,1080.9890045395305,0.12340057129446695,10000000.0,27.436269150749506
-50_-2,-50,-2,None,0.26244829099776323,1319.9356302833448,136.2671520450828,0.0,0.0,0.0,1128.3631237583622,84.81108996534965,567.4643031067865,129.08810240913155,0.3974690117813455,0.39349432166353204,70.99221835536098,1000000.0,11729.161610682884,3447.0102577725406,1.1804829649905961,10000000.0,87.48756999422692
-50_-1,-50,-1,None,0.26244829099776323,1319.9356302833448,136.2671520450828,0.0,0.0,0.0,1128.3631237583622,84.81108996534965,567.4643031067865,129.08810240913155,0.3974690117813455,0.39349432166353204,70.99221835536098,1000000.0,11729.161610682884,3447.0102577725406,1.1804829649905961,10000000.0,87.48756999422692
-49_-2,-49,-2,None,0.2702637325902522,1256.3683371355892,632.0973600084513,0.0,0.0,0.0,1221.0708692182525,168.33516770375695,580.316487688387,128.89946175405083,0.3483240247043353,0.34484078445729194,70.97661657983397,1000000.0,17589.03183760399,3020.8052718458775,0.6896815689145839,10000000.0,76.67018456461618
-49_-1,-49,-1,None,0.2702637325902522,1256.3683371355892,632.0973600084513,0.0,0.0,0.0,1221.0708692182525,168.33516770375695,580.316487688387,128.89946175405083,0.3483240247043353,0.34484078445729194,70.97661657983397,1000000.0,17589.03183760399,3020.8052718458775,0.6896815689145839,10000000.0,76.67018456461618
-48_-2,-48,-2,None,0.2540851701756508,1253.6314260476236,391.8177875966312,0.0,0.0,0.0,1152.2282412748548,114.93096549732797,342.61465396827214,127.82425056378112,0.19598658372984207,0.19402671789254364,70.65577846877149,1000000.0,12830.461849668289,1699.6740487386824,0.5820801536776309,10000000.0,43.13893524717468
-48_-1,-48,-1,None,0.2540851701756508,1253.6314260476236,391.8177875966312,0.0,0.0,0.0,1152.2282412748548,114.93096549732797,342.61465396827214,127.82425056378112,0.19598658372984207,0.19402671789254364,70.65577846877149,1000000.0,12830.461849668289,1699.6740487386824,0.5820801536776309,10000000.0,43.13893524717468
-47_-2,-47,-2,None,0.2608037474908178,1229.1554167807853,532.9044868856229,0.0,0.0,0.0,1183.0863157445378,136.83942802814795,344.5171704088296,128.5923687315927,0.28329048290816905,0.28045757807908733,70.92404669549302,1000000.0,15631.787765334215,2456.808383972805,0.8413727342372823,10000000.0,62.35554274042653
-47_-1,-47,-1,None,0.2608037474908178,1229.1554167807853,532.9044868856229,0.0,0.0,0.0,1183.0863157445378,136.83942802814795,344.5171704088296,128.5923687315927,0.28329048290816905,0.28045757807908733,70.92404669549302,1000000.0,15631.787765334215,2456.808383972805,0.8413727342372823,10000000.0,62.35554274042653
-46_-2,-46,-2,None,0.2792288008278998,1310.2209378292587,625.6847729245716,0.0,0.0,0.0,1241.6492491805845,140.54221962070926,362.6536162781855,135.3907003819157,0.3408291269884247,0.3374208357185404,74.5963621456217,1000000.0,16969.205719655234,2955.806520894414,1.0156707984254971,10000000.0,75.02047007346229
-46_-1,-46,-1,None,0.2792288008278998,1310.2209378292587,625.6847729245716,0.0,0.0,0.0,1241.6492491805845,140.54221962070926,362.6536162781855,135.3907003819157,0.3408291269884247,0.3374208357185404,74.5963621456217,1000000.0,16969.205719655234,2955.806520894414,1.0156707984254971,10000000.0,75.02047007346229
-45_-2,-45,-2,None,0.2668683261848567,1275.255655453547,655.9633636498363,0.0,0.0,0.0,1196.1939704047952,291.9764065784427,361.76390984163277,134.9331065667138,0.15455292901353881,0.1530073997234034,74.68023231029247,1000000.0,14688.946461930174,1340.3448215770138,0.1530073997234034,10000000.0,34.01890410093944
