,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-65_-70,-65,-70,None,0.3036661266159961,1249.173591565754,1355.91510468063,0.0,0.0,0.0,1352.5610481353146,184.3333402072817,999.9088266083697,143.08009299750032,0.41164638439558343,0.40752992055162757,78.73959759602259,1000000.0,18131.56575809677,3569.9621040322577,1.2225897616548769,10000000.0,90.60817522924512
-65_-69,-65,-69,None,0.3024373732462515,1187.0358514946158,1593.0128275689667,0.0,0.0,0.0,1356.478225510447,203.993039944079,956.0166084703947,140.7976497843562,0.4033872343317392,0.39935336198842175,77.48659903102838,1000000.0,19011.930281481113,3498.3354510185745,1.1980600859652655,10000000.0,88.79023987356788
-65_-68,-65,-68,None,0.3006524514964239,1128.3164336998386,1750.60782177876,0.0,0.0,0.0,1361.9085921704657,219.99436921106053,599.4026746602482,139.22020180322352,0.4111527985349245,0.40704127054957523,76.59616947520712,1000000.0,20782.15564454199,3565.681530014279,1.2211238116487522,10000000.0,90.49953121863652
-65_-67,-65,-67,None,0.29915722864856953,1089.6304279177966,1757.5267804762334,0.0,0.0,0.0,1390.4592247561652,243.88315984339525,495.7334530254476,139.42065277033814,0.42983301204219954,0.4255346819217775,76.67362436729071,1000000.0,22330.18012338415,3727.683813634771,1.2766040457653578,10000000.0,94.61126430545104
-65_-66,-65,-66,None,0.2972602509028595,933.4900418610429,2106.7242991906983,0.0,0.0,0.0,1462.17995359912,305.7770439941977,422.67256274871653,139.65855149835508,0.4542872207862864,0.44974434857842355,76.76140348054564,1000000.0,23742.000658520956,3939.7604935469903,1.3492330457352706,10000000.0,99.99392115601499
-65_-65,-65,-65,None,0.2953890901222472,864.7646225175374,2388.034873808413,0.0,0.0,0.0,1466.7777960018193,328.3350570561987,437.40144904525306,137.05251864278154,0.42361598152294705,0.41937982170771754,75.36931472851089,1000000.0,23101.81386156217,3673.7672381596058,1.2581394651231528,10000000.0,93.2428233035433
-65_-64,-65,-64,None,0.2933828323063663,834.1182654159176,2421.5834193295964,0.0,0.0,0.0,1483.70842710622,344.70810202658333,403.92166597507213,136.86020471091638,0.41294512209167156,0.4088156708707548,75.2818437143772,1000000.0,22155.496523879647,3581.225276827812,1.1183820304209589,10000000.0,90.89404255908153
-65_-63,-65,-63,Antarctica,0.2780028371223879,865.1595740441006,2006.5875127492675,0.0,0.0,0.0,1391.840630958808,274.0690584629979,377.85419138487134,135.33699938981482,0.3333369921323571,0.3300036222110335,74.58012694048344,1000000.0,17650.239402626554,2890.8317305686537,0.660007244422067,10000000.0,73.37136372001659
-65_-62,-65,-62,None,0.27273191188464957,844.5112453357773,1921.686590720322,0.0,0.0,0.0,1379.8153121755445,273.02890588196215,416.6939342561668,133.9804851306715,0.3349550279991442,0.3316054777191527,73.82359235608932,1000000.0,14465.790365745283,2904.8639848197777,0.6632109554383054,10000000.0,73.7275123050705
-65_-61,-65,-61,None,0.27637078966619105,915.6845349262873,1859.317897858957,0.0,0.0,0.0,1359.6583884141724,241.31186276527956,457.70512515274675,135.933072765938,0.29362894649764526,0.2906926570326688,74.98333762871903,1000000.0,13575.752223861466,2546.4676756061785,0.5813853140653377,10000000.0,64.63115927934463
-64_-80,-64,-80,None,0.2854649313670683,1126.134408903982,1605.288402290336,0.0,0.0,0.0,1273.8616566995715,447.9571910774424,520.7403963733076,137.0171562310008,0.2716419454473064,0.2689255259928333,31.4390730837343,1000000.0,22299.15187836771,2355.7876076972198,0.2689255259928333,10000000.0,59.79156364713756
-64_-79,-64,-79,None,0.2856755384071106,1116.2368246219798,1607.14794606198,0.0,0.0,0.0,1289.3991198631522,261.1240949598292,535.4444884983866,137.484833304568,0.2785069132107402,0.2757218440786328,38.58906612479973,1000000.0,22824.507928892097,2415.3233541288237,0.2757218440786328,10000000.0,61.30262320123918
-64_-78,-64,-78,None,0.28559462181455625,1168.6867437002768,1383.5302653005065,0.0,0.0,0.0,1263.9678902962444,136.030288772434,567.9951007225476,138.81675848316212,0.2911879432898883,0.2882760638569894,55.658527219901146,1000000.0,24391.021728165568,2525.2983193872274,0.2882760638569894,10000000.0,64.09386597429511
-64_-77,-64,-77,None,0.28517263230305323,1254.9904872423106,991.252158209928,0.0,0.0,0.0,1244.731386398829,104.86061683381081,549.4210004238703,140.8072182547713,0.31108063592433133,0.307969829565088,66.12695342472813,1000000.0,26574.95069254732,2697.815706990171,0.307969829565088,10000000.0,68.47247987284698
-64_-76,-64,-76,None,0.28506471866454275,1249.3976955290755,1034.6015032990233,0.0,0.0,0.0,1233.6241219572426,99.50354981140401,554.2230727081594,140.17416391580576,0.31311854118062826,0.30998735576882197,64.42624578225548,1000000.0,25687.14049781275,2715.4892365348805,0.30998735576882197,10000000.0,68.92104661256042
-64_-75,-64,-75,None,0.2848160834382119,1189.9870765486512,1270.910985727102,0.0,0.0,0.0,1247.4523814142212,116.58270896659246,524.0071992081545,139.49448476213533,0.29623665844659036,0.29327429186212445,59.836078317774216,1000000.0,24014.00518929965,2569.0827967122104,0.29327429186212445,10000000.0,65.20514712467539
-64_-74,-64,-74,None,0.28507329804109904,1246.522212224026,1028.4325846895265,0.0,0.0,0.0,1246.112398449097,102.809971148714,518.8699606748993,141.26899562511164,0.29850930993247854,0.2955242168331537,65.59534511776161,1000000.0,26198.88755263703,2588.792139458427,0.2955242168331537,10000000.0,65.70538425021388
-64_-73,-64,-73,None,0.2859884083358221,1277.4280928459848,956.1349657275911,0.0,0.0,0.0,1235.6460450456987,92.39637619180405,566.3487674318719,141.42904636956263,0.29959576145204103,0.2965998038375206,69.85508870912338,1000000.0,26735.610390217407,2598.2142816166806,0.2965998038375206,10000000.0,65.94452491412895
-64_-72,-64,-72,None,0.2871785073151474,1296.2127087816166,948.6541821311735,0.0,0.0,0.0,1231.678095698465,94.6671323000296,612.700908243494,140.6128621647162,0.3027800645146189,0.29975226386947273,73.28208601982037,1000000.0,26257.55539240086,2625.8298314965814,0.29975226386947273,10000000.0,66.64542719534471
-64_-71,-64,-71,None,0.28797923813297305,1326.6613228493893,831.8081908596387,0.0,0.0,0.0,1221.322455200299,78.26250796017905,634.7122726040493,141.63151095695468,0.31822526431617404,0.3150430116730123,76.0395220309392,1000000.0,26597.76250213134,2759.776782255588,0.3150430116730123,10000000.0,70.04509599633472
-64_-70,-64,-70,None,0.28785860370081495,1325.091574446982,803.7722451099883,0.0,0.0,0.0,1233.1372683127377,89.02987188648046,604.5173776751249,141.59013654032202,0.326268269126249,0.3230055864349865,76.65961052819641,1000000.0,25943.02549081078,2829.5289371704816,0.3230055864349865,10000000.0,71.81545525813405
-64_-69,-64,-69,None,0.28688373941656925,1265.0138900282536,1037.387875399291,0.0,0.0,0.0,1252.2530990571688,123.97282710213598,597.5776123145597,139.05254463434582,0.3137418529894702,0.3106044344595755,75.24311686092032,1000000.0,23230.319175489294,2720.894845865881,0.3106044344595755,10000000.0,69.05824481893099
-64_-68,-64,-68,None,0.2859509490183874,1236.272838140599,1139.3139102034334,0.0,0.0,0.0,1251.9640514846553,130.156087760172,589.6179740467894,138.14454916148912,0.30588370973094803,0.30282487263363855,75.1214387088767,1000000.0,22848.886590181417,2652.7458842706737,0.30282487263363855,10000000.0,67.3285757429105
-64_-67,-64,-67,None,0.28520456034668157,1182.465607938861,1289.3968902914805,0.0,0.0,0.0,1271.1777552186013,147.31276631480253,463.8149187855069,138.12712673293592,0.3002485667091124,0.2972460810420212,75.45405951644257,1000000.0,23261.541160434706,2603.875669928106,0.2972460810420212,10000000.0,66.08821497279457
-64_-66,-64,-66,None,0.2844099433968431,1163.5096829582546,1322.6678842658648,0.0,0.0,0.0,1284.0503366057171,161.2657493812119,518.110496340179,137.76878979692736,0.2970644626910564,0.2940938180641458,75.6190861053231,1000000.0,24185.07958993111,2576.2618462419173,0.2940938180641458,10000000.0,65.38735650360196
-64_-65,-64,-65,None,0.28280160476353106,1100.4702950786523,1375.1947965716274,0.0,0.0,0.0,1332.371465069323,191.62544999956083,373.6567108527376,139.5281536062532,0.3022409332790902,0.2992185239462993,76.79661124007328,1000000.0,25944.584551379943,2621.154269769582,0.2992185239462993,10000000.0,66.52675811597923
-64_-64,-64,-64,None,0.280950745386114,1014.0958536315661,1618.7986235670521,0.0,0.0,0.0,1352.0732957337475,211.7870253672995,391.0504271471231,139.14804533986134,0.2908034697758738,0.28789543507811505,76.77451158909568,1000000.0,24741.830599616285,2521.964011284288,0.28789543507811505,10000000.0,64.00923886508346
-64_-63,-64,-63,None,0.279025836876672,1008.3221317773816,1617.1666165386857,0.0,0.0,0.0,1346.0950966957341,214.1993800713244,443.44567023783765,138.0606114497756,0.279366575440207,0.2765729096858049,76.19115594779373,1000000.0,23636.669057489828,2422.7786888476508,0.2765729096858049,10000000.0,61.49184489461043
-64_-62,-64,-62,None,0.2801049640195795,1026.0328900430495,1617.430627853817,0.0,0.0,0.0,1325.8219758964854,196.1914790878884,389.91284999602146,138.06563114406336,0.2820217109235549,0.2792014938143193,76.18912565279005,1000000.0,23616.750803258823,2445.805085813437,0.2792014938143193,10000000.0,62.076271213539016
-64_-61,-64,-61,None,0.27521328440959825,984.9275090689216,1682.454106133684,0.0,0.0,0.0,1308.5737705805968,198.37537614693457,400.8837631009234,135.60164581151253,0.26642098063162,0.2637567708253038,74.84859777379552,1000000.0,20742.039021239918,2310.5093124296613,0.2637567708253038,10000000.0,58.64236833577821
-63_-80,-63,-80,None,0.28013595014002146,1223.5351373082024,1006.1053716392004,0.0,0.0,0.0,1248.7313430102477,163.02575554208317,356.5081488770777,133.10570363093038,0.3488190028641924,0.3453308128355504,73.31245383191028,1000000.0,11703.892692269199,3025.0979204394216,0.6941498156997428,10000000.0,76.77913503653355
-63_-79,-63,-79,None,0.2802320739978997,1234.6900276698418,987.8153536129842,0.0,0.0,0.0,1237.5833937852224,156.69001417765605,451.9891156938828,132.60556058931786,0.3532781735361151,0.349745391800754,73.02651119841838,1000000.0,11710.937426678622,3063.769632174605,0.703023565336869,10000000.0,77.76065056280723
-63_-78,-63,-78,None,0.2809574666807274,1264.2647341789564,899.2395292944138,0.0,0.0,0.0,1232.6710158452904,147.9021633181177,473.87720320711134,133.23062887289373,0.35423239563780395,0.3506900716814259,73.37202976805511,1000000.0,12702.990769464566,3072.045027929291,0.7013801433628518,10000000.0,77.97068598805308
-63_-77,-63,-77,None,0.28158783642980406,1297.0401945753674,763.1561655739333,0.0,0.0,0.0,1237.2357230634539,143.878386012767,487.3320807868412,134.3685914674777,0.3597796907549373,0.3561818938473879,73.99414544912624,1000000.0,14122.273063631994,3120.153390103118,0.7123637876947758,10000000.0,79.19171040870859
-63_-76,-63,-76,None,0.2816275664049306,1312.3030491921074,706.0930771747439,0.0,0.0,0.0,1228.541156420767,132.06334599315937,489.64470311109295,134.94772705867365,0.3607912212680377,0.3571833090553573,74.31404255898393,1000000.0,14726.572846977722,3128.92578732493,0.7143666181107147,10000000.0,79.41436008438909
-63_-75,-63,-75,None,0.2810255297040312,1297.1421073657548,761.3110904050832,0.0,0.0,0.0,1230.7067036332876,137.30290795198016,464.5905149619099,134.47962424463623,0.35151380297631346,0.3479986649465503,74.07083076439467,1000000.0,14253.650310472654,3048.4683049317805,0.6959973298931006,10000000.0,77.37229200334468
-63_-74,-63,-74,None,0.28074422647466124,1267.3169995537926,924.1486915018263,0.0,0.0,0.0,1226.1820855522844,142.97193479016573,472.10183822304225,133.11468616255286,0.3348078850696466,0.3314598062189501,73.34287345427992,1000000.0,13191.575160770437,2903.587902478003,0.6629196124379002,10000000.0,73.6951244283757
-63_-73,-63,-73,None,0.2805860191391694,1265.1656619290377,920.1851832561587,0.0,0.0,0.0,1226.6483955002145,141.6931335226011,448.9046300202863,133.35329151651277,0.334641607956192,0.3312951918766301,73.47573005712954,1000000.0,13168.507233766928,2902.1458808392795,0.6625903837532602,10000000.0,73.65852489439796
-63_-72,-63,-72,None,0.280397673545964,1271.5769129632517,857.0072532079256,0.0,0.0,0.0,1234.3749313871258,144.87598966240762,473.95353951073344,133.8703228786625,0.3407751323953201,0.3373673810713669,73.75182962490689,1000000.0,13625.7806334836,2955.338258185174,0.6747347621427338,10000000.0,75.00858523312624
-63_-71,-63,-71,None,0.2809319784367456,1275.4450585500038,835.9522719055271,0.0,0.0,0.0,1242.3104959850828,148.7566673483643,487.61202789432303,134.31508749789768,0.3448438415849233,0.341395403169074,73.99152966106948,1000000.0,14216.912403913788,2990.6237317610885,0.6827908063381481,10000000.0,75.90415562845402
-63_-70,-63,-70,None,0.2814103425285956,1288.7768822823182,778.1332290390881,0.0,0.0,0.0,1245.6455114296564,148.05660107860828,487.57155060866666,134.83068070526497,0.35168837405202746,0.3481714903115072,74.26553983290165,1000000.0,15019.43556306531,3049.982255128803,0.6963429806230144,10000000.0,77.41071713524882
-63_-69,-63,-69,None,0.2818749549135679,1313.556135426979,684.2553019482616,0.0,0.0,0.0,1238.3409881547116,137.88914047313415,487.6994723978851,135.3512582527718,0.36323083939358347,0.3595985309996476,74.53379249563675,1000000.0,15874.967528043027,3150.083131556913,0.8510441358475291,10000000.0,79.95134851667292
-63_-68,-63,-68,None,0.2822513020339189,1365.0761259546198,472.8806822289741,0.0,0.0,0.0,1226.4317496419112,118.3609140038701,486.2799216889299,136.61614558373788,0.37853268062502465,0.3747473538187744,75.20871593928615,1000000.0,17002.53175080432,3282.7868194524635,1.0717962159220038,10000000.0,83.31946242265136
-63_-67,-63,-67,None,0.28239035790612005,1353.402898922519,518.773715034828,0.0,0.0,0.0,1227.7101126283096,121.35750122718491,490.67351251154986,136.35341192566239,0.3821254169684322,0.37830416279874785,75.05623624899846,1000000.0,16713.869592088813,3313.9444661170314,1.123393196970137,10000000.0,84.11026563748811
-63_-66,-63,-66,None,0.282550075437496,1343.2477876615378,535.85421058046,0.0,0.0,0.0,1239.347233226336,129.93878088204997,500.676452907888,136.5980722357852,0.38505192442803243,0.38120140518375206,75.18684337537002,1000000.0,16532.74679959674,3339.3243094096683,1.1436042155512562,10000000.0,84.75442409669209
-63_-65,-63,-65,None,0.28278360309210576,1402.1698887869968,307.3424471796576,0.0,0.0,0.0,1227.05302267457,111.31806035955742,491.78787295745605,137.68687565923253,0.3941301811816224,0.3901888793698062,75.7752406545812,1000000.0,17404.62788214857,3418.0545832795024,1.1705666381094186,10000000.0,86.75265439795692
-63_-64,-63,-64,None,0.2824438038352624,1328.7184979138135,581.7123627452453,0.0,0.0,0.0,1250.4897881082968,139.78673603662594,430.3274539229751,136.60230496675237,0.3780546644891124,0.37427411784422127,75.20189449791992,1000000.0,15782.123030317187,3278.6412723153785,1.1228223535326638,10000000.0,83.21424549023804
-63_-63,-63,-63,None,0.28195035055246787,1316.706496807073,634.1673927610234,0.0,0.0,0.0,1246.4685470728853,140.08894336999833,452.9858695461762,136.05703238357088,0.37210780722773146,0.3683867291554541,74.9097670107694,1000000.0,15089.41651279076,3227.067747401778,1.1051601874663624,10000000.0,81.90527277669487
-63_-62,-63,-62,None,0.2817584287067681,1290.4585009042567,720.892682074713,0.0,0.0,0.0,1267.778824423292,161.48092643976636,515.5260803792154,135.70448961973352,0.3605973695435904,0.3569913958481545,74.73480626318346,1000000.0,15079.072563891435,3127.2446276298333,1.0709741875444636,10000000.0,79.37169105659476
-63_-61,-63,-61,None,0.2814603209671729,1280.3641928643901,756.1100957866211,0.0,0.0,0.0,1262.7069308140467,157.76100363177932,522.5981297626334,135.5950203812401,0.36020499057297906,0.35660294066724924,74.67470387032179,1000000.0,14608.104609130345,3123.8417602451036,1.0698088220017479,10000000.0,79.28532386408892
-62_-80,-62,-80,None,0.2540974833518993,1273.301694533146,341.8433736923487,0.0,0.0,0.0,1119.535406012324,56.40316877538429,353.86589277218553,131.99025570151764,0.15561973519527963,0.15406353784332683,73.04342474163661,1000000.0,11782.984992033473,1349.596591507543,0.30812707568665365,10000000.0,34.253720596638146
-62_-79,-62,-79,None,0.2542033466497001,1263.016347686562,387.5759712796626,0.0,0.0,0.0,1120.6943139791028,59.232914660545376,353.1840974794296,131.73611530405714,0.15556520293213416,0.15400955090281282,72.90233855851768,1000000.0,11608.275154844616,1349.1236659086403,0.30801910180562564,10000000.0,34.24171740884874
-62_-78,-62,-78,None,0.2544920162375737,1260.646053364273,419.45687186188707,0.0,0.0,0.0,1117.5993986734572,59.13201562834331,352.18372854047186,131.36347418406964,0.15585206731392187,0.15429354664078263,72.69480086644533,1000000.0,11397.894138179561,1351.611468573256,0.3085870932815653,10000000.0,34.30485960845827
-62_-77,-62,-77,None,0.25492067505887134,1262.8794811614669,423.68970205080626,0.0,0.0,0.0,1116.7671681245024,59.550792407726696,351.7365210683066,131.20039514588163,0.16116548421162497,0.1595538293695087,72.59456035592888,1000000.0,11376.331274708948,1397.6915452768962,0.31910765873901736,10000000.0,35.474404702459296
-62_-76,-62,-76,None,0.2551336653983313,1250.693753041157,481.6675215398222,0.0,0.0,0.0,1119.1278615837268,61.32348472398337,351.867787856004,131.24552816380358,0.15556280282403873,0.15400717479579834,72.62980213469545,1000000.0,11260.003181671173,1349.1028512111934,0.3080143495915967,10000000.0,34.24118911703537
-62_-75,-62,-75,None,0.25527112699390314,1250.3860017982734,481.5151079825954,0.0,0.0,0.0,1121.4066043120151,62.200116663121435,352.30050292256533,131.40676528883824,0.15551140364605864,0.15395628960959803,72.71946909403313,1000000.0,11376.502541444175,1348.657096980079,0.30791257921919607,10000000.0,34.229875557870024
-62_-74,-62,-74,None,0.25522739063433214,1250.4830420973294,473.71982908805296,0.0,0.0,0.0,1123.2369478441065,62.89005077175187,352.6530068699666,131.53827708504892,0.15571009432426294,0.15415299338102031,72.79216854381653,1000000.0,11416.772186890352,1350.3802220177379,0.30830598676204063,10000000.0,34.273609695881674
-62_-73,-62,-73,None,0.25503446327268087,1254.118665493473,454.8337807636937,0.0,0.0,0.0,1121.7466097956947,61.467234781837035,352.69157657643325,131.55260563806908,0.15564166666934312,0.15408525000264967,72.80025282087753,1000000.0,11383.700161003857,1349.786790023211,0.30817050000529933,10000000.0,34.25854797013226
-62_-72,-62,-72,None,0.25600437567330037,1244.6850186234587,498.894830640196,0.0,0.0,0.0,1127.5371887614178,70.18239261736244,351.303050483088,131.0475635838649,0.1740595686118383,0.1723189729257199,72.4862542020571,1000000.0,11144.020307371911,1509.5142028293064,0.3446379458514398,10000000.0,38.31254321901793
-62_-71,-62,-71,None,0.25579135481708093,1228.5248742831684,557.71054087884,0.0,0.0,0.0,1131.3277698769805,71.90990532327828,351.9406359723055,131.27780484963876,0.1631413899722556,0.16150997607253303,72.63397837421411,1000000.0,11195.256873610055,1414.8273903953893,0.32301995214506607,10000000.0,35.9093246293246
-62_-70,-62,-70,None,0.25559707687315125,1229.2463314167167,549.8360553363904,0.0,0.0,0.0,1130.894359112099,70.84008916817265,352.2041550025206,131.37447626388203,0.16086248770437594,0.15925386282733217,72.69181930348519,1000000.0,11257.564091018576,1395.0638383674298,0.31850772565466434,10000000.0,35.407711633691115
-62_-69,-62,-69,None,0.25633354240485023,1269.8004738404832,339.3659012771699,0.0,0.0,0.0,1137.542330188369,77.8122528383818,351.7044622592286,131.22237835409032,0.2113282300088102,0.2092149477087221,72.51573007306598,1000000.0,11422.425305116518,1832.7229419284056,0.4184298954174442,10000000.0,46.515810708842785
-62_-68,-62,-68,None,0.256862976937505,1286.718853211689,277.77673316220813,0.0,0.0,0.0,1131.963044825145,72.90251377163845,351.6605379326919,131.21725330211427,0.22795299003519517,0.2256734601348432,72.48270980711362,1000000.0,11322.829037531725,1976.8995107812266,0.4513469202696864,10000000.0,50.175114486833166
-62_-67,-62,-67,None,0.2573040345162208,1310.7752618712088,191.30616256514406,0.0,0.0,0.0,1121.6449289928228,64.29159741222054,351.42388761514616,131.14164912882785,0.24657264969643694,0.24410692319947255,72.40691492865204,1000000.0,11347.325858196933,2138.3766472273796,0.4882138463989451,10000000.0,54.27351896516192
-62_-66,-62,-66,None,0.25748471741415185,1325.3857245701297,125.79792448675816,0.0,0.0,0.0,1121.013923883899,63.674186038011314,351.42451360091525,131.14983014281998,0.25832219086748603,0.25573896895881115,72.39013498905146,1000000.0,11473.786055229753,2240.2733680791857,0.5114779379176223,10000000.0,56.859730154294056
-62_-65,-62,-65,None,0.25761663746933683,1333.6994224871985,95.0953868695631,0.0,0.0,0.0,1119.4462938570884,62.36826711581307,351.3843396374575,131.13801415385305,0.2629889941666171,0.2603591042249509,72.37510072371978,1000000.0,11521.438286756755,2280.74575301057,0.5207182084499018,10000000.0,57.88694804595355
-62_-64,-62,-64,None,0.25768477367288184,1341.9530421656546,58.71234793738976,0.0,0.0,0.0,1119.7980962809625,62.19050730630759,351.56217169208225,131.20705473155107,0.26707367108297314,0.26440293437214335,72.40604204523424,1000000.0,11646.795537502128,2316.169705099976,0.5288058687442868,10000000.0,58.78603312436488
-62_-63,-62,-63,None,0.2576706513153808,1340.343961021166,66.09814725620933,0.0,0.0,0.0,1119.9756382150958,62.21238069964238,351.6163628191779,131.22616346043017,0.26546495811012616,0.26281030852902487,72.41957744076667,1000000.0,11633.530640755893,2302.218302714258,0.5256206170580497,10000000.0,58.431936617113145
-62_-62,-62,-62,None,0.25743554959560966,1312.9883433774203,193.42580123543567,0.0,0.0,0.0,1120.4438391340248,62.49631492219396,351.70635305603037,131.24465331416823,0.24321674800113485,0.24078458052112348,72.47022866480609,1000000.0,11356.395965182308,2109.272925365042,0.481569161042247,10000000.0,53.53484582144777
-62_-61,-62,-61,None,0.2572212023972956,1301.577005127481,221.5741694161519,0.0,0.0,0.0,1125.0710329354456,63.29270706815896,352.96944804501294,131.71076388657065,0.23635425957228182,0.233990716976559,72.74162679994527,1000000.0,11581.255457313418,2049.7586807146567,0.467981433953118,10000000.0,52.02433199783393
-61_-80,-61,-80,None,0.25657024414533064,1209.5408535498166,631.884731228314,0.0,0.0,0.0,1125.5388847250467,80.83866972063018,342.96491087204396,129.29519593769274,0.20958891984105182,0.2074930306426413,67.87645199500889,1000000.0,13965.6391122417,1817.6389484295378,0.2074930306426413,10000000.0,46.13296823425223
-61_-79,-61,-79,None,0.2569232603803289,1201.8409518594644,698.2926887791846,0.0,0.0,0.0,1120.8508396247796,79.29360128840199,341.8130279443405,128.92704518908994,0.20378401846374283,0.2017461782791054,67.50784660003279,1000000.0,13625.181266322379,1767.2965217249634,0.2017461782791054,10000000.0,44.855241668146284
-61_-78,-61,-78,None,0.2568316623947954,1196.5051441155833,721.5798766887555,0.0,0.0,0.0,1124.404622403445,84.09975647535396,342.46683449916316,128.69358562210334,0.19887230721596127,0.19688358414380164,68.65836172957609,1000000.0,13828.702147681966,1724.7001970997023,0.19688358414380164,10000000.0,43.774116677657425
-61_-77,-61,-77,None,0.2564027844726872,1198.798671369579,713.7420290617297,0.0,0.0,0.0,1120.3539362577078,81.3795758668416,343.41338902893995,128.57080099585187,0.19274780709144482,0.19082032902053037,69.8661528301655,1000000.0,14368.380073861366,1671.586082219846,0.19082032902053037,10000000.0,42.42604269593518
-61_-76,-61,-76,None,0.2563032021792679,1198.6816057804135,723.8282029288433,0.0,0.0,0.0,1121.8372558810934,81.33235139061435,344.4591580362364,128.76287664053865,0.18075242439946318,0.17894490015546854,70.50326169582638,1000000.0,14779.55655416984,1567.5573253619045,0.17894490015546854,10000000.0,39.78571891781484
-61_-75,-61,-75,None,0.2564539294515603,1215.7694293341622,635.2469302753547,0.0,0.0,0.0,1125.6986734811032,79.28825633253575,346.86013159708904,129.53378414086248,0.18619652744756665,0.18433456217309097,71.26405245899002,1000000.0,15726.906416890464,1614.770764636277,0.18433456217309097,10000000.0,40.98402955929637
-61_-74,-61,-74,None,0.25658232826283667,1220.6234384863753,615.325142653216,0.0,0.0,0.0,1126.5834425119258,78.22809797711295,347.7431686650394,129.79386788942466,0.18617728809403486,0.1843155152130945,71.59373534349947,1000000.0,16096.75929725003,1614.6039132667079,0.1843155152130945,10000000.0,40.97979475296213
