,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-65_-150,-65,-150,None,0.2990231527796737,1229.016392640316,1424.8027257117294,0.0,0.0,0.0,1328.656866214157,182.47992317920762,375.92982219970094,140.35337949528315,0.3625139847017714,0.3588888448547536,77.31397198553658,1000000.0,19239.849433301177,3143.8662809276416,1.0766665345642543,10000000.0,79.79356042963558
-65_-149,-65,-149,None,0.2990572447924131,1233.649535733498,1426.0550383631446,0.0,0.0,0.0,1319.4866170108007,176.6801417050807,375.0454195402919,140.0248789679678,0.3641612785109395,0.36051966572583005,77.12848704804365,1000000.0,19384.79268831838,3158.1522717582716,1.0815589971774904,10000000.0,80.15614902939775
-65_-148,-65,-148,None,0.29896186575475125,1208.4620939334457,1511.8524809860387,0.0,0.0,0.0,1328.8467937110354,184.59019452002792,375.204741871885,140.0795640791645,0.3572219534457704,0.35364973391131266,77.17146133705464,1000000.0,19429.652667829574,3097.971669063099,1.0609492017339381,10000000.0,78.62872256505328
-65_-147,-65,-147,None,0.29924965638565376,1235.5203746575303,1425.4450352216913,0.0,0.0,0.0,1322.5457847103667,226.99413114314626,390.75084703396715,140.41926480139995,0.3561532885510926,0.3525917556655816,77.36211824875961,1000000.0,19668.46201844508,3088.703779630495,1.0577752669967448,10000000.0,78.39349694493642
-65_-146,-65,-146,None,0.29928487862436726,1240.7260647291275,1463.6660442538341,0.0,0.0,0.0,1299.3065680041914,222.244401289528,564.1014924778441,139.53037322179298,0.3532340557102184,0.34970171515311615,76.87360167987553,1000000.0,19381.390108421132,3063.3870247412974,1.0491051454593503,10000000.0,77.75093971424613
-65_-145,-65,-145,None,0.2989892112445786,1260.3584564440318,1387.8617491482667,0.0,0.0,0.0,1292.1345474018651,182.74439531253176,625.4858578726695,139.28600625943758,0.35893205563641023,0.3553427350800461,76.72750447731494,1000000.0,18727.491136754525,3112.802359301204,1.0660282052401382,10000000.0,79.0051360228732
-65_-144,-65,-144,None,0.2979641386988332,1235.529187299896,1456.7300743744852,0.0,0.0,0.0,1294.0652577710619,169.2327869262514,675.0634210623564,139.12309982482037,0.3494838774238425,0.345989038649604,76.65415139992707,1000000.0,17090.231658499048,3030.8639785705313,1.0379671159488453,10000000.0,76.9254816896074
-65_-143,-65,-143,None,0.29696763487301486,1232.5683381406075,1477.0033648206538,0.0,0.0,0.0,1280.2555472152972,154.09891160639128,694.7816158633632,138.30498880131012,0.34308819456223183,0.3396573126166095,76.21126584129142,1000000.0,16578.79158931497,2975.398058521499,1.018971937849823,10000000.0,75.51771722135784
-65_-142,-65,-142,None,0.2963749886789388,1221.1332084446647,1513.0206334685588,0.0,0.0,0.0,1278.0160907162865,155.50235969420987,688.8366448284922,137.82716221823458,0.3409165029954704,0.33750733796551563,75.94975557115794,1000000.0,16213.544895795318,2956.564280577917,1.0125220138965487,10000000.0,75.03970255273902
-65_-141,-65,-141,None,0.29638961149041887,1206.2649884676566,1556.5575248396265,0.0,0.0,0.0,1282.7031519320826,161.42054855809727,663.0679705406527,137.5785627336222,0.3469734259913885,0.34350369173147455,75.8006556060516,1000000.0,15878.047758612345,3009.0923395677173,1.1311191404564394,10000000.0,76.37290201948521
-64_-160,-64,-160,None,0.2891624738576164,1128.1594372206341,1762.6364131334044,0.0,0.0,0.0,1249.0922902276916,153.0886639563064,360.49024578846706,134.55199163063003,0.292892517983108,0.2899635928032769,74.21742839513863,1000000.0,20752.23585227607,2540.0810729567056,0.2899635928032769,10000000.0,64.46906276539862
-64_-159,-64,-159,None,0.28888757848481306,1144.100083826946,1693.312913953159,0.0,0.0,0.0,1251.2279646345391,168.80620357548588,360.70979978547035,134.63206107387023,0.2902938385711698,0.2873909001854581,74.26662664470408,1000000.0,20686.044069195425,2517.544285624613,0.2873909001854581,10000000.0,63.89706308691912
-64_-158,-64,-158,None,0.28858753691927436,1188.4105133515395,1515.9615646342227,0.0,0.0,0.0,1249.0990592282135,152.336736524178,360.77341050171697,134.65886250077935,0.2948676660049127,0.29191898934486354,74.27321464505881,1000000.0,20186.032981847613,2557.2103466610047,0.29191898934486354,10000000.0,64.90381590510164
-64_-157,-64,-157,None,0.2879624282458211,1241.9325478989563,1331.61454227033,0.0,0.0,0.0,1230.0452354828312,138.9902182592474,359.42989979617096,134.15902248397344,0.29617346722486426,0.2932117325526156,73.99316355926908,1000000.0,20567.09591734955,2568.534777160913,0.2932117325526156,10000000.0,65.19123799900795
-64_-156,-64,-156,None,0.2870862320689487,1272.445490435935,1213.4677185625346,0.0,0.0,0.0,1216.145385644344,126.64247203575859,394.99599168058734,134.1626048469555,0.29131474395101176,0.2884015965115016,74.00397204102185,1000000.0,20964.465981648875,2526.397985440754,0.2884015965115016,10000000.0,64.12177628022218
-64_-155,-64,-155,None,0.2869058172511278,1264.5754195633133,1245.244199750594,0.0,0.0,0.0,1214.4913313683448,122.7682360359064,360.3757394341232,134.50212856675824,0.282267853080322,0.2794451745495187,74.20901069548839,1000000.0,20779.39083513949,2447.939729053784,0.2794451745495187,10000000.0,62.13044997598437
-64_-154,-64,-154,None,0.2865225974075424,1249.8332601837217,1305.4613987308608,0.0,0.0,0.0,1207.20617832599,113.69600253609133,361.38582900404066,134.87069607158625,0.270602868051254,0.26789683937074144,74.43493604213376,1000000.0,20666.599980777977,2346.776312887695,0.26789683937074144,10000000.0,59.562850580905966
-64_-153,-64,-153,None,0.28568698144356647,1227.668980569694,1328.3644832959908,0.0,0.0,0.0,1220.4814856710534,122.2660948409208,362.59896779582914,135.3217092333665,0.26894588673046144,0.2662564278631568,74.68849923091861,1000000.0,20801.26903572491,2332.406308081254,0.26625642786315684,10000000.0,59.19812964673233
-64_-152,-64,-152,None,0.28496073487384277,1219.5869906014289,1349.7588226403423,0.0,0.0,0.0,1216.9329196748772,121.86220361167909,361.5688091542032,134.93508430602293,0.26497323228581415,0.262323499962956,74.48092378470888,1000000.0,20529.74030154529,2297.9538596754946,0.262323499962956,10000000.0,58.32370202222068
-64_-151,-64,-151,None,0.28412674367022295,1206.6171643433327,1393.2876729449233,0.0,0.0,0.0,1213.2615729523536,122.58472332158897,360.0759068526114,134.37428324479322,0.25846866567529886,0.25588397901854587,74.18118182098934,1000000.0,19784.38772481765,2241.543656202462,0.25588397901854587,10000000.0,56.89197096960564
-64_-150,-64,-150,None,0.28338695177598683,1218.96589489135,1316.2799025538502,0.0,0.0,0.0,1211.2218457287297,120.81708547397291,384.04629354103577,134.36855870749918,0.2622468691799572,0.2596244004881576,74.17114436418836,1000000.0,19387.550469783644,2274.3097482762605,0.2596244004881576,10000000.0,57.72359767198631
-64_-149,-64,-149,None,0.2832322779509494,1221.6997528884895,1318.3104398000394,0.0,0.0,0.0,1204.0718869370141,116.79762702973835,397.27697802351787,134.0415644309002,0.26183189660244705,0.25921357763642255,73.99023911790584,1000000.0,18548.81095877257,2270.7109400950617,0.25921357763642255,10000000.0,57.63225736281883
-64_-148,-64,-148,None,0.28301072456103604,1226.695846372309,1272.7463744532256,0.0,0.0,0.0,1208.6280761298472,119.46484962473653,437.1445200789563,134.23500485891338,0.2668276582482864,0.26415938166580355,74.0886359597817,1000000.0,18216.599554820186,2314.0361833924394,0.26415938166580355,10000000.0,58.73188282721927
-64_-147,-64,-147,None,0.2842781043152114,1210.6549974019654,1313.6151903058962,0.0,0.0,0.0,1221.1148537316797,138.19811885273603,450.30841703022804,133.15440274560478,0.31037336694429857,0.30726963327485557,73.40928501346389,1000000.0,17231.932645896326,2691.681987487735,0.30726963327485557,10000000.0,68.31680171288669
-64_-146,-64,-146,None,0.2849750694893026,1226.9050362229893,1273.6921658590811,0.0,0.0,0.0,1211.6841952498278,133.62900646416028,602.384881544669,132.61982153308233,0.329456765760605,0.32616219810299896,73.07766836762589,1000000.0,17210.30003229174,2857.180855382271,0.32616219810299896,10000000.0,72.51728059345866
-64_-145,-64,-145,None,0.2844965688497907,1233.636460271403,1267.0263020345833,0.0,0.0,0.0,1197.3871074295255,123.27190357322577,684.6166441213148,132.29306008261497,0.3235785047884125,0.32034271974052836,72.90680805636455,1000000.0,17534.441786401145,2806.2022249270285,0.32034271974052836,10000000.0,71.22340672403627
-64_-144,-64,-144,None,0.2835271370328471,1224.5616936325484,1295.8372625225888,0.0,0.0,0.0,1193.5402864332953,120.62974279535483,678.1633699935232,132.1847577507345,0.3083023963496254,0.3052193723861291,72.87436713939626,1000000.0,17806.841892927365,2673.7217021024912,0.3052193723861291,10000000.0,67.8609569061546
-64_-143,-64,-143,None,0.28272704876148713,1185.9015879673013,1389.2632860461395,0.0,0.0,0.0,1218.1940087680043,146.7338336062619,691.167279642218,131.58572399386009,0.30605953418085186,0.30299893883904333,72.54565060695631,1000000.0,17498.249607194,2654.27070423002,0.30299893883904333,10000000.0,67.3672767571071
-64_-142,-64,-142,None,0.28238903690034073,1155.6391534324664,1473.7246115806092,0.0,0.0,0.0,1235.4709988081975,165.84237069093967,686.8258351021359,131.05099017378134,0.30671791815647514,0.30365073897491035,72.24738964709309,1000000.0,17121.17597451937,2659.980473420215,0.30365073897491035,10000000.0,67.51219475685825
-64_-141,-64,-141,None,0.2823553459384421,1149.2602959187227,1485.4749799143485,0.0,0.0,0.0,1236.2509644191452,166.52785903204472,656.5935024362443,131.05183028763702,0.31192914419153883,0.3088098527496234,72.23839825352533,1000000.0,17448.271816527475,2705.174310086701,0.3088098527496234,10000000.0,68.65924644890104
-63_-160,-63,-160,None,0.2842171010303433,1265.4528213136132,1017.9512205161162,0.0,0.0,0.0,1240.483463939625,154.31965635001404,357.0365790226052,133.3023027958744,0.34830821054569544,0.34482512844023844,73.42259959410288,1000000.0,17317.611470322838,3020.668125136489,0.34482512844023844,10000000.0,76.66670368366724
-63_-159,-63,-159,None,0.2850360775083196,1264.745720079028,1030.8312619061426,0.0,0.0,0.0,1247.297885255121,157.93176913439743,357.9506482058776,133.64479181480456,0.35099522957281837,0.34748527727709017,73.60798914069942,1000000.0,17662.29519700382,3043.97102894731,0.34748527727709017,10000000.0,77.25814794282513
-63_-158,-63,-158,None,0.28517280827868663,1255.1015814993518,1074.346307140242,0.0,0.0,0.0,1254.986946824118,161.13689207310358,359.3433179372432,134.15399913381708,0.33645200945337633,0.3330874893588425,73.91726938013399,1000000.0,17656.122196150074,2917.8464067834607,0.3330874893588425,10000000.0,74.05701540059545
-63_-157,-63,-157,None,0.28501162278561243,1288.171773917249,920.3565489947758,0.0,0.0,0.0,1246.9103352345628,152.4384282721685,359.8894771198324,134.3709303276837,0.356230844760519,0.3526685363129138,74.0018857546526,1000000.0,17422.443385834405,3089.376378101125,0.3526685363129138,10000000.0,78.41056797210977
-63_-156,-63,-156,None,0.28493306340985236,1299.1847932042494,874.589176028274,0.0,0.0,0.0,1243.936730276176,150.62753454327614,359.567383026017,134.25456915622445,0.3616749532430601,0.35805820371062946,73.9273616892339,1000000.0,17426.89111687274,3136.5898645051143,0.35805820371062946,10000000.0,79.60887980977448
-63_-155,-63,-155,None,0.2852789065346015,1300.237165049284,891.1317087521892,0.0,0.0,0.0,1244.6339416391622,150.50474902508358,359.85855347068224,134.35903469095658,0.35568316574623704,0.3521263340887746,73.99627126220307,1000000.0,17512.449118429387,3084.6266866176657,0.3521263340887746,10000000.0,78.29001742684432
-63_-154,-63,-154,None,0.2853638528473774,1301.0214779149553,906.2210252585637,0.0,0.0,0.0,1235.9461858034865,138.6019237104573,361.46514817155,134.95139971472622,0.34620829384348883,0.3427462109050539,74.34255013849857,1000000.0,17620.82931455765,3002.4568075282723,0.3427462109050539,10000000.0,76.20448750071758
-63_-153,-63,-153,None,0.28430972829566076,1283.2006183879082,970.0839913042146,0.0,0.0,0.0,1224.1666828188777,123.21825165159153,363.37687253723414,135.64810561386213,0.32286609785063447,0.3196374368721281,74.77196303318115,1000000.0,17816.39118105198,2800.0239469998423,0.31963743687212814,10000000.0,71.06659763958992
-63_-152,-63,-152,None,0.28319444216924644,1255.1350107216558,1080.0774106494932,0.0,0.0,0.0,1229.994251899856,122.43119566629514,365.7119686441638,136.48753703484564,0.2772537551227537,0.27448121757152616,75.32108484882617,1000000.0,17687.58428514875,2404.455465926569,0.27448121757152616,10000000.0,61.026788475293635
-63_-151,-63,-151,None,0.28266720417315244,1285.8175229693577,914.308717720983,0.0,0.0,0.0,1227.3337202932166,119.914375579786,365.73250041383426,136.50984882718348,0.2989259282371567,0.2959366689547851,75.29414604911875,1000000.0,17500.306398663026,2592.4052200439173,0.2959366689547851,10000000.0,65.7970868031451
-63_-150,-63,-150,None,0.28309273783642686,1311.533446523968,785.7461222519395,0.0,0.0,0.0,1224.453605205495,152.08716780878618,365.0693571708458,136.28619382609875,0.3336627484593052,0.33032612097471215,75.10685118643813,1000000.0,17405.91552369367,2893.6568197384786,0.33032612097471215,10000000.0,73.44306649082434
-63_-149,-63,-149,None,0.2841691730734731,1310.590554126922,802.4073359771041,0.0,0.0,0.0,1226.3655447083925,125.48194803577809,363.1931166221215,135.60377597116246,0.35857689257355685,0.35499112364782126,74.68252286587627,1000000.0,17332.397166262086,3109.7222431549144,0.35499112364782126,10000000.0,78.92696048616534
-63_-148,-63,-148,None,0.28542797018837995,1304.4332417998212,833.9805430576788,0.0,0.0,0.0,1232.0921916657503,136.3112962700185,360.9634400237944,134.79263314272058,0.3879258298377585,0.3840465715393809,74.17863374934213,1000000.0,17219.489281361846,3364.2479666849767,0.3840465715393809,10000000.0,85.38700423058317
-63_-147,-63,-147,None,0.2861277191588396,1315.3452538193653,733.6481854056194,0.0,0.0,0.0,1245.9039871007026,148.26602558851675,361.0004184974588,134.8334608045054,0.4279092407104373,0.4236301483033329,74.12874728979313,1000000.0,17120.994384236365,3711.0000991371962,0.7167838786600733,10000000.0,94.18781977505574
-63_-146,-63,-146,None,0.2864872010307251,1314.0751709779095,706.3360337817742,0.0,0.0,0.0,1255.8577742457712,158.0132905325405,360.6135709665936,134.70329379961044,0.4486212439805627,0.44413503154075706,74.01884307854247,1000000.0,17091.36298484837,3890.622876297032,0.8254470693168553,10000000.0,98.74677351007695
-63_-145,-63,-145,None,0.2861255182722474,1315.1536798673233,689.7395659957831,0.0,0.0,0.0,1257.4163948437629,158.6068721738097,360.91814195151875,134.81442596770975,0.4451016857022714,0.4406506688452486,74.08696926261952,1000000.0,17178.675242050762,3860.099859084378,0.8353100784274933,10000000.0,97.97207764173548
-63_-144,-63,-144,None,0.2850315346508789,1298.3207137283123,813.6194110362602,0.0,0.0,0.0,1243.8118816521705,145.14662674483895,361.54482171967896,135.01179256097097,0.39159188598583916,0.38767596712598074,74.29373186695716,1000000.0,17186.16719861559,3396.0414720235913,0.7391514472577718,10000000.0,86.19394599044648
-63_-143,-63,-143,None,0.2838447600531447,1310.6607518945566,789.7471036152727,0.0,0.0,0.0,1227.964404300057,128.08816711211261,362.7421129550584,135.4361482393108,0.35925734943497734,0.3556647759406275,74.5881639611008,1000000.0,17176.1034109466,3115.623437239897,0.7113295518812551,10000000.0,79.0767369857842
-63_-142,-63,-142,None,0.2830628294080378,1338.1968626674927,631.5473863049538,0.0,0.0,0.0,1226.8596917507257,123.10970734165778,364.23738222863443,136.00004027288352,0.36902731852262693,0.3653370453374006,74.8836965440475,1000000.0,17291.17017459324,3200.3525171556294,0.7306740906748012,10000000.0,81.2272212476048
-63_-141,-63,-141,None,0.2826084363860852,1347.8722389575007,553.1767618136167,0.0,0.0,0.0,1231.367262539636,125.09906511771815,364.9825653334384,136.28298495538823,0.3767394301155931,0.3729720358144371,75.0268865423544,1000000.0,17367.63866444428,3267.235033734469,0.7459440716288835,10000000.0,82.9247470490982
-62_-160,-62,-160,None,0.2573005856429301,1295.625712895304,299.732171873044,0.0,0.0,0.0,1128.0247532814788,76.15833481599111,299.3183226102316,130.26587831464587,0.249935308901483,0.24743595581246816,22.164639907991045,1000000.0,11403.892216851833,2167.538972917221,0.24743595581246816,10000000.0,55.013679515665515
-62_-159,-62,-159,None,0.2574078778087673,1304.4841050058806,259.79533010988536,0.0,0.0,0.0,1126.2354590778789,73.29045632945599,303.0528898468977,130.44659649185985,0.25409671023063807,0.2515557431283317,25.51471115081671,1000000.0,11508.240261872756,2203.6283098041854,0.2515557431283317,10000000.0,55.929652533101155
-62_-158,-62,-158,None,0.2575683100574862,1324.085450124873,134.3626429935185,0.0,0.0,0.0,1119.473907205125,59.180066066048994,328.84301349360686,131.59101479226226,0.2668946255290317,0.26422567927374135,48.8699704215897,1000000.0,12003.61422317498,2314.6169504379745,0.26422567927374135,10000000.0,58.746623107562804
-62_-157,-62,-157,None,0.257680314785875,1331.5959997934608,117.43079943201043,0.0,0.0,0.0,1124.0814987545903,67.53335033477448,331.33069183881486,130.98912343391245,0.2653366867273133,0.2626833198600402,52.638232820822736,1000000.0,11715.160355646995,2301.105881973952,0.2626833198600402,10000000.0,58.40370258817137
-62_-156,-62,-156,None,0.2577481430526161,1349.4134534623763,25.013787176935846,0.0,0.0,0.0,1122.9050347089546,64.84311071374759,347.8566472226412,131.22139836554277,0.2719195800702105,0.2692003842695084,68.67000006011244,1000000.0,11847.71574433064,2358.195366200893,0.2692003842695084,10000000.0,59.852674269058205
-62_-155,-62,-155,None,0.25778978019618803,1346.2049703829705,43.49151427655852,0.0,0.0,0.0,1122.3717873447029,64.41239617985002,346.6761315478161,131.21547422823224,0.27004209482732827,0.267341673879055,67.5020885798292,1000000.0,11812.657386875362,2341.913063180522,0.267341673879055,10000000.0,59.43941784722137
-62_-154,-62,-154,None,0.2578381371843826,1351.7781271547242,12.216334079943433,0.0,0.0,0.0,1123.2842065758023,65.0332941665788,350.619968157536,131.24197870515246,0.274323632358292,0.27158039603470907,71.38953426445363,1000000.0,11851.304697737773,2379.0442692640518,0.27158039603470907,10000000.0,60.3818342452805
-62_-153,-62,-153,None,0.2578436110143891,1352.649814273089,6.870917417256704,0.0,0.0,0.0,1123.706891735877,65.34158145956955,351.15038073273234,131.25134515305953,0.27497936796198696,0.2722295742823671,71.90001878508292,1000000.0,11859.302604392962,2384.7310707135357,0.2722295742823671,10000000.0,60.52616930745015
-62_-152,-62,-152,None,0.25783387447745365,1352.0263962614335,10.602884951837346,0.0,0.0,0.0,1123.3591037624951,65.10690621776223,350.898958117275,131.24096135726612,0.274435710895538,0.2716913537865826,71.67068873355566,1000000.0,11856.232369029247,2380.016259170464,0.2716913537865826,10000000.0,60.40650403985949
-62_-151,-62,-151,None,0.2578243125686799,1351.407944861473,14.152751734565955,0.0,0.0,0.0,1123.199902100507,64.96950645745096,350.6873741148966,131.24043485918685,0.2737084579804748,0.27097137340067,71.46022490849072,1000000.0,11852.099389616124,2373.7092309898694,0.27097137340067,10000000.0,60.246427182484
-62_-150,-62,-150,None,0.25778578286715825,1347.2159106348452,37.78670967364926,0.0,0.0,0.0,1122.5447087197906,64.42462784017448,347.95944401269367,131.2353649038744,0.27004201911056136,0.26734159891945575,68.74308164321053,1000000.0,11829.914178439481,2341.9124065344326,0.26734159891945575,10000000.0,59.439401181076974
-62_-149,-62,-149,None,0.25770571843915535,1337.9912776353171,88.62570790032424,0.0,0.0,0.0,1122.3048646280795,64.62038388781184,340.85980879863524,131.177781717019,0.2629748051435046,0.2603450570920695,61.76596041750565,1000000.0,11773.945971622445,2280.622700126529,0.2603450570920695,10000000.0,57.88382487630784
-62_-148,-62,-148,None,0.25767071342091785,1328.5219264840657,141.83898746766062,0.0,0.0,0.0,1122.8124224008425,65.82927997543266,332.7424744529444,131.0707679518597,0.2566406492468622,0.25407424275439355,53.87630855856776,1000000.0,11639.992098292414,2225.6903665284876,0.25407424275439355,10000000.0,56.489603211382935
-62_-147,-62,-147,None,0.2577520909249994,1338.0563964941377,88.16060412425524,0.0,0.0,0.0,1122.4232970542055,65.18890844533644,342.4390805563337,131.112421711118,0.26394681246149526,0.2613073443368803,63.484292123759076,1000000.0,11685.716543206825,2289.0523363910715,0.2613073443368803,10000000.0,58.097775035306384
-62_-146,-62,-146,None,0.25777342017503896,1337.953117298682,89.82636096881033,0.0,0.0,0.0,1121.6273735510326,64.58717530384752,344.6453588977613,131.09777702696596,0.26322776580348295,0.2605954881454481,65.72172849518859,1000000.0,11652.369940112534,2282.816476154125,0.2605954881454481,10000000.0,57.93950447091689
-62_-145,-62,-145,None,0.2576850419938288,1328.387992980794,129.5962745126435,0.0,0.0,0.0,1124.1884528459464,67.14654945051552,344.39405600936885,131.05703328083905,0.25690272238293094,0.2543336951591016,65.55711200105571,1000000.0,11545.315511741119,2227.96316959373,0.2543336951591016,10000000.0,56.547288568368785
-62_-144,-62,-144,None,0.2574990564741311,1322.7439207590705,155.83402710304432,0.0,0.0,0.0,1123.8781405170907,67.81051138373914,344.2185422958508,130.92462259785796,0.25122570812853406,0.2487134510472487,65.66331525664822,1000000.0,11420.413594024698,2178.7298311738987,0.2487134510472487,10000000.0,55.29771145111418
-62_-143,-62,-143,None,0.25745009886700476,1322.4755037223608,160.38047870267826,0.0,0.0,0.0,1121.9438975203911,67.17065871093655,343.8386630546046,130.7730615585148,0.2515382521876648,0.24902286966578813,65.60589728270855,1000000.0,11310.815699212799,2181.440338272304,0.24902286966578813,10000000.0,55.36650604752041
-62_-142,-62,-142,None,0.2573940899121906,1316.8624372150732,188.34320862446836,0.0,0.0,0.0,1122.7840761855637,69.14157191308401,340.2154878858111,130.60017839901147,0.2492415588251675,0.2467491432369158,62.35054832407434,1000000.0,11193.862354066718,2161.5224947553825,0.2467491432369158,10000000.0,54.860977024248285
-62_-141,-62,-141,None,0.2573257741480993,1307.1578411031387,226.8357801642987,0.0,0.0,0.0,1127.3799368670661,74.13515444040918,336.77413388614764,130.47055187751388,0.24562679997353234,0.243170531973797,59.18498771154913,1000000.0,11139.833191366888,2130.173860090462,0.243170531973797,10000000.0,54.06532639823507
-61_-160,-61,-160,None,0.2648530099810724,1266.4598572986417,375.5957827194832,0.0,0.0,0.0,1147.625122531032,109.28952430092818,754.0658818432071,128.04432044857316,0.4232881865151175,0.4190553046499663,70.36549523498103,1000000.0,14818.707134043667,3670.924468733705,1.6762212185998653,10000000.0,93.1706717952717
-61_-159,-61,-159,None,0.2654737636927205,1300.8448204333542,231.2833120659882,0.0,0.0,0.0,1130.2107227816346,90.95786887654992,775.6395206481193,128.45233450192057,0.45711835656281813,0.4525471729971899,70.53076332279032,1000000.0,15011.80914225497,3964.3132354553836,1.8101886919887598,10000000.0,100.61708719429907
-61_-158,-61,-158,None,0.2656976955504474,1311.4223616546717,179.60125357604034,0.0,0.0,0.0,1128.3217711879695,88.0863248346052,777.9590643255183,128.62111223858685,0.4692115055020674,0.46451939044704665,70.60257765586698,1000000.0,15154.274449393444,4069.189860316129,1.8580775617881866,10000000.0,103.27893046487637
-61_-157,-61,-157,None,0.2658209118875922,1308.4969613201717,199.82606350622063,0.0,0.0,0.0,1130.1773152893963,90.07423261380563,772.8506241391767,128.5727547253716,0.46556292096862456,0.4609072917589383,70.58233511848252,1000000.0,15208.94267177536,4037.5478758082995,1.8436291670357532,10000000.0,102.47583441137816
-61_-156,-61,-156,None,0.2660582360478092,1313.559383504469,183.63305447979903,0.0,0.0,0.0,1126.9799817844162,87.0559821014399,716.7198139684369,128.5986692791725,0.47187815724199117,0.4671593756695712,70.58526985680523,1000000.0,15124.997155928953,4092.316130865444,1.868637502678285,10000000.0,103.86589164633106
-61_-155,-61,-155,None,0.26613423492757,1343.373413000011,14.967022675768346,0.0,0.0,0.0,1118.4161357839998,76.51999356660895,830.7207111741109,129.01379380488876,0.5100625920193962,0.5049619660992022,70.74658532723363,1000000.0,15113.548084100927,4423.466823029011,2.3816585235429937,10000000.0,112.27073154895967
-61_-154,-61,-154,None,0.26614496915065594,1344.5117706105177,8.697400873044495,0.0,0.0,0.0,1118.1975867635397,76.1533192259975,837.9367665628647,129.03817743381504,0.5113899259553426,0.5062760266957891,70.75772236480869,1000000.0,15112.856138548466,4434.977993855113,2.43015059073012,10000000.0,112.56289324505363
