,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-65_-107,-65,-107,None,0.29104356807209264,1095.0821136070917,1778.8541793188201,0.0,0.0,0.0,1357.5553512207591,255.7776423389358,371.62251129695255,133.63045845555612,0.32431545370827114,0.3210722991711884,73.64844882363049,1000000.0,14379.625140522267,2812.5933407396105,1.2842891966847536,10000000.0,71.3856177852693
-65_-106,-65,-106,None,0.29187374849210074,1107.3584264408066,1722.990914563424,0.0,0.0,0.0,1344.7935186161108,230.56139953317518,418.27044721398516,135.59080321965124,0.3339927631570424,0.330652835525472,74.71993492902725,1000000.0,15715.21575973585,2896.5188392031346,1.322611342101888,10000000.0,73.51570657875976
-65_-105,-65,-105,None,0.29259007864890835,1128.1697032550842,1658.8289207081066,0.0,0.0,0.0,1299.00249227467,172.47065948239515,464.1829763103257,138.05789138343928,0.34721730411504265,0.34374513107389215,76.06649921777046,1000000.0,17008.729743187312,3011.2073482072956,1.3749805242955686,10000000.0,76.42658244180953
-65_-104,-65,-104,None,0.29381323602963294,1148.663264406608,1580.8895470781383,0.0,0.0,0.0,1304.3236527104416,172.3872384565334,575.1114946109451,138.73480578342975,0.3639930112184024,0.36035308110621833,76.41210518769,1000000.0,17391.757793002987,3156.6929904904728,1.4414123244248733,10000000.0,80.11911143376835
-65_-103,-65,-103,None,0.2948695044931788,1169.4035910221244,1522.1535808124897,0.0,0.0,0.0,1302.414887983307,168.29117098578593,618.5524104538897,139.07376949166073,0.3753328014830584,0.37157947346822784,76.57983194311842,1000000.0,17658.535429002648,3255.036187581676,1.4863178938729116,10000000.0,82.61513166450955
-65_-102,-65,-102,None,0.2961258746947436,1151.8436602507868,1628.7539162949026,0.0,0.0,0.0,1306.6366180587918,171.65384131267098,586.1637565442376,139.1273412360253,0.37488754110393324,0.3711386656928939,76.61040131494269,1000000.0,17467.753596041173,3251.1747114697505,1.4845546627715756,10000000.0,82.51712465659266
-65_-101,-65,-101,None,0.29696052794846434,1172.5772090557907,1600.9541539547654,0.0,0.0,0.0,1298.232374925055,166.08773211663723,715.62912255377,138.8616437111586,0.3761583723096091,0.372396788586513,76.46048921792358,1000000.0,17409.170039878863,3262.1958680178536,1.489587154346052,10000000.0,82.7968494420775
-64_-120,-64,-120,None,0.28387580893663217,1146.5368669640877,1458.0543468090268,0.0,0.0,0.0,1253.401797695464,170.56279298409322,616.8466915536678,132.6267642683287,0.33378855180029554,0.3304506662822926,73.07366336324401,1000000.0,19755.034359130153,2894.7478366328833,0.3304506662822926,10000000.0,73.47075727494628
-64_-119,-64,-119,None,0.28383529540631675,1111.883292565183,1555.1883910064726,0.0,0.0,0.0,1277.0504583905727,198.70936977162853,558.1290474054961,131.61409796349747,0.34455546871005155,0.341109914022951,72.49154531724156,1000000.0,18575.2194318602,2988.122846841051,0.341109914022951,10000000.0,75.84068139190485
-64_-118,-64,-118,None,0.28501548643124863,1010.2263981440489,1975.5548203877197,0.0,0.0,0.0,1337.838666142246,264.5731664356724,417.06534083192287,129.92564455129786,0.31591910899520376,0.3127599179052517,71.60551544621083,1000000.0,17141.683070039096,2739.776880850005,0.3127599179052517,10000000.0,69.53748428553313
-64_-117,-64,-117,None,0.28746453916483383,995.1318968427918,1986.703576337953,0.0,0.0,0.0,1384.7770192109456,310.56680101311633,435.1522202014064,129.30771329504003,0.36837285690342053,0.3646891283343863,71.1670290293554,1000000.0,17001.64599375698,3194.6767642092245,0.3646891283343863,10000000.0,81.08316660429504
-64_-116,-64,-116,None,0.2866472113107167,1019.5088478562377,1901.2472244777725,0.0,0.0,0.0,1354.52244453761,278.2435855973375,411.09244744398654,130.08355463152907,0.3616089843275503,0.35799289448427474,71.61031601041374,1000000.0,17343.18916621006,3136.017755682247,0.35799289448427474,10000000.0,79.5943592812753
-64_-115,-64,-115,None,0.28493786791204,1061.3649666719875,1809.1278193311236,0.0,0.0,0.0,1299.9637101615385,262.6569730414741,456.35262954259895,130.1788176451991,0.32852049600096717,0.3252352910409575,71.72329234978376,1000000.0,17578.362374784436,2849.0611495187877,0.3252352910409575,10000000.0,72.3111966882941
-64_-114,-64,-114,None,0.2832397289346098,1102.4857886876757,1705.7120807354647,0.0,0.0,0.0,1255.0560053683137,289.2413098731882,573.0894282500999,130.10775475104091,0.2976811268895001,0.29470431562060506,71.73978595724368,1000000.0,17842.95341451041,2581.6098048365006,0.29470431562060506,10000000.0,65.52309149331221
-64_-113,-64,-113,None,0.2818980906854526,1128.3251088184238,1509.68322071289,0.0,0.0,0.0,1263.2701593398708,297.1243989468303,606.8355790206969,130.87981091752448,0.3102751688863227,0.30717241719745947,72.14583649377695,1000000.0,18029.39012144508,2690.830374649745,0.30717241719745947,10000000.0,68.2951871738514
-64_-112,-64,-112,None,0.2812519693097269,1135.874373505022,1469.5049239120938,0.0,0.0,0.0,1252.3941624418976,187.2019311021639,592.0467180611288,131.18586057932058,0.3098860770159268,0.3067872162457675,72.31656550486227,1000000.0,17918.35046674075,2687.4560143129233,0.3067872162457675,10000000.0,68.20954351048029
-64_-111,-64,-111,None,0.2811089167495794,1142.1583727659113,1446.3313002897064,0.0,0.0,0.0,1249.247522290783,200.40209317637402,594.8594793912039,131.27895081467946,0.3078137961613436,0.30473565819973014,72.25391355030314,1000000.0,17823.40445340685,2669.4843658296363,0.30473565819973014,10000000.0,67.75341030024458
-64_-110,-64,-110,None,0.28156884536628346,1137.2155871594994,1506.7281473751957,0.0,0.0,0.0,1236.459903093583,212.64933291880018,553.5223383901632,131.69579383566938,0.2976975712558301,0.29472059554327174,72.1913678973803,1000000.0,17625.991289662175,2581.7524169590606,0.29472059554327174,10000000.0,65.52671109033149
-64_-109,-64,-109,None,0.2822772475778644,1136.0398271527113,1547.2660486296081,0.0,0.0,0.0,1235.4385100493307,249.43524496255282,539.380456138751,131.68160348862628,0.29312571841509116,0.2901944612309402,71.42128481050155,1000000.0,17735.30547317165,2542.1034803830366,0.2901944612309402,10000000.0,64.52039290312275
-64_-108,-64,-108,None,0.2832112520548726,1098.0677691470905,1667.4326564485182,0.0,0.0,0.0,1272.2434496150267,250.54406449353854,538.3292161660357,132.38654932997642,0.28808169891719965,0.2852008819280276,70.36504242870402,1000000.0,17568.42555300747,2498.359725689522,0.2852008819280276,10000000.0,63.410145322069084
-64_-107,-64,-107,None,0.284315505496621,1050.2294645198635,1858.6110632089542,0.0,0.0,0.0,1295.6981673973632,244.7834181947468,490.55853990570057,132.55903613262063,0.2844705913216029,0.28162588540838684,67.65872129622528,1000000.0,17521.87104164145,2467.042756177469,0.28162588540838684,10000000.0,62.61529838013881
-64_-106,-64,-106,None,0.2851165379678307,1047.7917752025323,1899.1377215472532,0.0,0.0,0.0,1288.8275408926497,224.83109433552414,528.7701939093176,132.60394176429222,0.2903144285737405,0.2874112842880031,65.53914599649953,1000000.0,18257.005919491305,2517.722850362907,0.2874112842880031,10000000.0,63.90159518687582
-64_-105,-64,-105,None,0.2851683195663853,1043.7534313126682,1920.6330852616418,0.0,0.0,0.0,1303.0393393939223,282.6937720936414,594.9083238788407,133.39903633662124,0.2650876381117651,0.26243676173064745,65.23011017928974,1000000.0,18795.673936839623,2298.9460327604716,0.26243676173064745,10000000.0,58.348884080215015
-64_-104,-64,-104,None,0.2853154712503155,1038.1520812059823,1906.1122300136035,0.0,0.0,0.0,1312.7294642103298,256.43076533819055,596.5597984016003,134.46953493710225,0.2688708722062842,0.26618216348422136,63.850254660264625,1000000.0,19387.369257215032,2331.755752121779,0.26618216348422136,10000000.0,59.18161807415683
-64_-103,-64,-103,None,0.28668236402737035,1044.2998356549444,1918.8760357325584,0.0,0.0,0.0,1321.4410446471886,275.583469130037,581.0161267588131,134.85794445446126,0.2682044644950337,0.26552241985008335,62.19038153449577,1000000.0,19602.23496185778,2325.97639788673,0.26552241985008335,10000000.0,59.03493395651599
-64_-102,-64,-102,None,0.2882696791329157,1067.729186614967,1914.0009526066692,0.0,0.0,0.0,1313.4552592456741,240.81898769467335,583.1781510611241,134.96403663394472,0.26425511613568287,0.261612564974326,59.632795850355194,1000000.0,20048.920153189505,2291.7260691750957,0.261612564974326,10000000.0,58.16563627347959
-64_-101,-64,-101,None,0.2877396466716271,1117.6775384694317,1739.636359005183,0.0,0.0,0.0,1279.998364282776,339.1169761615315,647.6713469564105,135.1302499625344,0.27279211763416367,0.27006419645782204,53.180419036591275,1000000.0,20940.574616924,2365.762360970521,0.27006419645782204,10000000.0,60.04472997387109
-63_-120,-63,-120,None,0.27966548315778517,1256.6255242849495,967.3509715324232,0.0,0.0,0.0,1216.837060124661,137.76762813163478,355.41846364937135,132.6803740887322,0.3204251058255794,0.3172208547673236,73.12769973818473,1000000.0,14405.038128139351,2778.8546877617546,0.6344417095346472,10000000.0,70.52930679598362
-63_-119,-63,-119,None,0.27937602926123506,1218.6009680249617,1123.9078667657996,0.0,0.0,0.0,1221.8652943276802,148.92293842932872,352.9010027371032,131.73596685509213,0.31132517466336135,0.3082119229167277,72.61955965620925,1000000.0,14562.196017883143,2699.936444750535,0.6164238458334556,10000000.0,68.52630570432831
-63_-118,-63,-118,None,0.27941662246273863,1234.3233619003827,1038.9273598418663,0.0,0.0,0.0,1228.634129972261,151.44034812113478,354.2089149210036,132.22711506623747,0.31678385497317135,0.3136160164234396,72.88250490607676,1000000.0,14787.405357565642,2747.276303869331,0.6272320328468792,10000000.0,69.72782497130282
-63_-117,-63,-117,None,0.2799070831664375,1259.0096993715008,935.825984592195,0.0,0.0,0.0,1229.322443507915,148.68597184530563,355.45953254938667,132.7015330480687,0.3290774418313919,0.32578666741307793,73.12375083631571,1000000.0,14856.503845316667,2853.891206538563,0.651573334826156,10000000.0,72.43378696798383
-63_-116,-63,-116,None,0.2801038253666706,1261.2560827905102,931.553158388085,0.0,0.0,0.0,1230.8326324216284,152.01402995239434,354.6984926337462,132.42103921739707,0.3337253399131249,0.33038808651399365,72.95948959481221,1000000.0,14921.474056453793,2894.1996378625845,0.6607761730279873,10000000.0,73.45684360057321
-63_-115,-63,-115,None,0.2803478945002621,1268.1174387355325,907.8551343149938,0.0,0.0,0.0,1227.0407302110546,146.0923953306766,355.6613677296342,132.78202056208048,0.33685952645039435,0.33349093118589035,73.15434078175186,1000000.0,14903.491023577244,2921.3805571883995,0.6669818623717808,10000000.0,74.14671464945177
-63_-114,-63,-114,None,0.2803393642238842,1280.518651510215,845.4520600195697,0.0,0.0,0.0,1229.1483571315634,144.39083549557438,357.00869613603993,133.28540321639983,0.338687527334004,0.3353006520606639,73.43067225282768,1000000.0,14639.80705424006,2937.2337120514158,0.6706013041213279,10000000.0,74.54907898607654
-63_-113,-63,-113,None,0.2799455105377599,1267.8746386230139,886.2603161460913,0.0,0.0,0.0,1231.1494510459934,147.93270489780343,356.34763418275406,133.03612488768974,0.33439721348107665,0.33105324134626585,73.2999748717054,1000000.0,14635.781579011733,2900.026394193289,0.6621064826925318,10000000.0,73.60473081708855
-63_-112,-63,-112,None,0.27970895502903015,1263.5768568634048,894.9450734878675,0.0,0.0,0.0,1231.8569800400414,149.4823674228959,355.99907562143613,132.90605836208883,0.3341613191719443,0.33081970598022487,73.22814585025598,1000000.0,14803.8074149451,2897.9806243867697,0.6649810251521634,10000000.0,73.55280772555254
-63_-111,-63,-111,None,0.28005924603856525,1269.780347785573,885.7112090829762,0.0,0.0,0.0,1224.8765973234001,141.816868006449,356.5526960933081,133.11436747890465,0.3370826416418754,0.3337118152254566,73.33856784519054,1000000.0,15012.279324903164,2923.315501375,0.670794456867332,10000000.0,74.19582490799493
-63_-110,-63,-110,None,0.2805296021011568,1266.7116383082068,910.1397264971828,0.0,0.0,0.0,1225.9625814030105,141.73198141397597,356.9488266411447,133.26208619102644,0.3372035471791865,0.3338315117073946,73.42041206111688,1000000.0,15119.01866674511,2924.364042556777,0.6710350588865811,10000000.0,74.2224376283446
-63_-109,-63,-109,None,0.28094302132536425,1291.0215949299347,833.3120876979788,0.0,0.0,0.0,1220.3608533182155,135.74003948373456,357.32752235477466,133.40675064721012,0.3424154150589842,0.3389912609083943,73.49131967777043,1000000.0,15142.158874440167,2969.563445557534,0.6814066759673785,10000000.0,75.36963059790696
-63_-108,-63,-108,None,0.28100172814659674,1293.5428026593147,803.1889328455828,0.0,0.0,0.0,1226.48217014979,138.68084399779553,358.26040280795195,133.75725785577558,0.346591542135488,0.3431256267141331,73.67846099400383,1000000.0,15331.533786920168,3005.780490015806,0.6897171688496002,10000000.0,76.28884492425904
-63_-107,-63,-107,None,0.2810272490870571,1297.5036212173366,761.8801193769433,0.0,0.0,0.0,1234.0107330321293,142.23493370521308,359.4324043301511,134.1971969461802,0.35122894406489835,0.34771665462424933,73.9144481074581,1000000.0,15529.528012631066,3045.9978945084245,0.69894559868913,10000000.0,77.30959123117829
-63_-106,-63,-106,None,0.2808648992801342,1291.3653817821598,801.9470650642215,0.0,0.0,0.0,1228.926747602412,141.72413533009785,357.92532332922394,133.63371700000044,0.34857620760334446,0.345090445527311,73.60622704002303,1000000.0,15116.398611490926,3022.9923028192443,0.6936666531306525,10000000.0,76.72569296495544
-63_-105,-63,-105,None,0.28068564962195053,1265.4527609414204,928.2780218311839,0.0,0.0,0.0,1225.5521933927046,145.50028038174682,355.3791495740871,132.67944214463148,0.34070861524584567,0.3373015290933872,73.09036846716918,1000000.0,15100.156224272825,2954.7613948580715,0.6780101443392328,10000000.0,74.99394403193075
-63_-104,-63,-104,None,0.2807673826887186,1290.19732101349,796.4587569149296,0.0,0.0,0.0,1231.9157399705646,145.10966876986708,357.64248386387277,133.5299712008296,0.3510418203121093,0.34753140210898814,73.54411713698771,1000000.0,15116.938422186446,3044.3750824747362,0.6985732224210915,10000000.0,77.26840310849585
-63_-103,-63,-103,None,0.2805382522959944,1268.8872263394226,882.9818114374128,0.0,0.0,0.0,1234.1908532424854,149.941599589469,356.59051404244104,133.13304188118096,0.3438531268576987,0.3404145955891217,73.33665413604045,1000000.0,15130.627722426965,2982.031857360706,0.6842677224468203,10000000.0,75.68608775027172
-63_-102,-63,-102,None,0.2801275402739832,1269.843802735296,887.6585597165089,0.0,0.0,0.0,1227.1222701811155,145.96861402977913,355.73068751871074,132.8096668123929,0.33953672041280203,0.33614135320867394,73.16484040866365,1000000.0,15017.920190628785,2944.598254107984,0.6756780736214759,10000000.0,74.73599629715696
-63_-101,-63,-101,None,0.27963384915436695,1243.6382041624327,989.309748675852,0.0,0.0,0.0,1226.437762152952,149.5309578198114,354.16566201713863,132.2217979143099,0.33275468278553155,0.3294271359576762,72.85056477465295,1000000.0,14803.369633146922,2885.7817109892435,0.6621818187432211,10000000.0,73.24319063424475
-62_-120,-62,-120,None,0.256744584409951,1293.1823524353124,281.73975613287223,0.0,0.0,0.0,1123.9865260648216,68.06189353198141,350.61495628272075,130.90272505142116,0.21980550391691497,0.2176074488777458,72.10631846331711,1000000.0,11219.279155850201,1906.2412521690533,0.2176074488777458,10000000.0,48.38175766926531
-62_-119,-62,-119,None,0.25665742275845127,1284.5008017225794,326.54220693558767,0.0,0.0,0.0,1124.402961438336,69.42387468524873,350.2993648111044,130.76273527379703,0.21149994947500267,0.20938494998025262,72.08856924257384,1000000.0,11274.840165796079,1834.212161827013,0.20938494998025262,10000000.0,46.5536081681983
-62_-118,-62,-118,None,0.2564783619330686,1269.069543748553,396.27959805699993,0.0,0.0,0.0,1127.4606606260375,72.83402026493184,350.03839507314655,130.66410750405487,0.1982380208965379,0.1962556406875725,72.03743994751943,1000000.0,11460.1533099107,1719.1994124231353,0.1962556406875725,10000000.0,43.63450285337907
-62_-117,-62,-117,None,0.2563271448006174,1267.488701646029,412.09575767266165,0.0,0.0,0.0,1124.5646342071452,69.78456456756794,350.32757590550335,130.73208587454153,0.19017976144354617,0.1882779638291107,72.18198999882884,1000000.0,11677.853026658931,1649.3149631430097,0.1882779638291107,10000000.0,41.86078586657385
-62_-116,-62,-116,None,0.25652479563134595,1285.795685055517,324.3170102440319,0.0,0.0,0.0,1123.6224718213668,67.8912404222641,350.74662733415386,130.88128057814444,0.20596030453682476,0.2039007014914565,72.28361477609377,1000000.0,11546.823020275353,1786.170145065159,0.2039007014914565,10000000.0,45.33426764124769
-62_-115,-62,-115,None,0.25657479889506446,1293.9033058617333,283.43798573020337,0.0,0.0,0.0,1122.8672614184602,66.55212501901293,351.0278067782199,130.97569889259273,0.2131566155104466,0.2110250493553421,72.36390981433959,1000000.0,11481.448998576732,1848.5794323527969,0.2110250493553421,10000000.0,46.91825970438571
-62_-114,-62,-114,None,0.2563062659176241,1271.065869853613,373.00901173106234,0.0,0.0,0.0,1129.867575561022,72.55612845936662,351.14461581757496,131.00415872133397,0.19718602478173014,0.19521416453391283,72.4201677220648,1000000.0,11782.510458386801,1710.0760813170764,0.19521416453391283,10000000.0,43.40294622632174
-62_-113,-62,-113,None,0.2558859098800263,1265.4849914604679,404.72182749658117,0.0,0.0,0.0,1124.6282515308274,68.12325498907558,351.0858454639112,130.97428932912413,0.1854097130338832,0.18355561590354436,72.42494748726673,1000000.0,11849.437815319128,1607.9471953150487,0.18355561590354436,10000000.0,40.81084252068651
-62_-112,-62,-112,None,0.25533647209835103,1260.2587021011427,436.7487200797165,0.0,0.0,0.0,1118.4262937713827,62.231337648211934,351.26389597662927,131.0298204636721,0.16940226517410575,0.1677082425223647,72.4848499581205,1000000.0,11912.029839200999,1469.1242044959147,0.1677082425223647,10000000.0,37.287416357764336
-62_-111,-62,-111,None,0.25514665391132074,1268.902472002648,386.5432135335688,0.0,0.0,0.0,1118.0433720458323,61.217540123900065,351.5084376559953,131.12490422283372,0.17523237783371098,0.17348005405537387,72.5270914314943,1000000.0,11648.838079366964,1519.6852735250752,0.17348005405537387,10000000.0,38.57069222144861
-62_-110,-62,-110,None,0.25541066680553737,1269.4965516775712,385.5876971129961,0.0,0.0,0.0,1120.0180477780614,62.62068048564933,351.6341904213394,131.1738928269721,0.17836773722912205,0.17658405985683082,72.54861604267361,1000000.0,11566.474625051571,1546.876364345838,0.17658405985683082,10000000.0,39.260821430097415
-62_-109,-62,-109,None,0.25559367201542016,1272.395719528785,366.37393568609394,0.0,0.0,0.0,1123.5355781230464,64.89108535670465,351.94600488361544,131.29345246642393,0.18331596873983397,0.1814828090524356,72.60605541605189,1000000.0,11480.057724858007,1589.789407299336,0.1814828090524356,10000000.0,40.34998495683594
-62_-108,-62,-108,None,0.25577616892339616,1269.888231971444,377.5151968948959,0.0,0.0,0.0,1125.5063442685855,66.47024947140414,352.0074901382674,131.3171323232115,0.18444609200255052,0.182601631082525,72.61715940740268,1000000.0,11374.355923962277,1599.5902882829191,0.182601631082525,10000000.0,40.59873828129236
-62_-107,-62,-107,None,0.25609759637600127,1270.4844310754788,373.5212782099933,0.0,0.0,0.0,1127.307979713439,68.2984310532388,351.90657353136817,131.28455818498333,0.19189293062628773,0.18997400132002484,72.58554753699765,1000000.0,11180.346622433248,1664.1722515634176,0.18997400132002484,10000000.0,42.237874405162884
-62_-106,-62,-106,None,0.2562442899144956,1270.3627358448252,369.54385664274736,0.0,0.0,0.0,1128.7566597274263,69.67188265389564,351.86379828403153,131.27198289936885,0.19687047798273932,0.1949017732029119,72.56952746733438,1000000.0,11083.448795493834,1707.3395332575085,0.1949017732029119,10000000.0,43.33349069181494
-62_-105,-62,-105,None,0.25627640160113463,1270.167375798232,360.5931325381416,0.0,0.0,0.0,1131.0202417596827,71.82173712150211,351.80079763394673,131.25179551511079,0.20173842248719195,0.19972103826232002,72.54947749599702,1000000.0,11090.765547159019,1749.5562951779234,0.19972103826232002,10000000.0,44.40498211111481
-62_-104,-62,-104,None,0.2562921330538819,1269.0247514495975,369.4990064287736,0.0,0.0,0.0,1130.1833854628992,71.91722486652509,351.48442114981646,131.1337232828876,0.201502688593478,0.1994876617075432,72.48431149314484,1000000.0,11108.676462996082,1747.5119165580784,0.1994876617075432,10000000.0,44.35309432888524
-62_-103,-62,-103,None,0.2562913302073727,1270.4088928422473,351.29035366728993,0.0,0.0,0.0,1133.5595903896337,73.89589726968006,351.8624272331496,131.27675249816554,0.2046770614140561,0.2026302907999155,72.55800861805263,1000000.0,11133.360438354943,1775.04134740726,0.2026302907999155,10000000.0,45.0518108479
-62_-102,-62,-102,None,0.2564021023619915,1273.1473407713222,336.9913729401237,0.0,0.0,0.0,1134.5408816706947,74.27617317496818,352.04156817098186,131.34579473090758,0.20804301710833317,0.20596258693724984,72.5902553015029,1000000.0,11165.7608929864,1804.2322615703085,0.27047162769188937,10000000.0,45.79269699417027
-62_-101,-62,-101,None,0.2565697847372056,1270.5082861278534,352.4107222546008,0.0,0.0,0.0,1134.7628366028634,74.88974568170181,351.88211449409573,131.28702322897357,0.2090135727614916,0.20692343703387667,72.55584387213163,1000000.0,11120.360319400486,1812.6493084167596,0.3515307805182977,10000000.0,46.006327624790856
-61_-120,-61,-120,None,0.2641435583844736,1270.5582132159188,381.91680221888635,0.0,0.0,0.0,1130.1134624250076,86.07903487346368,345.7518425874814,129.12811169237668,0.395029803976188,0.3910795059364261,71.01887215078085,1000000.0,14050.760999984117,3425.8564720030927,0.6978602446581739,10000000.0,86.95067187825109
-61_-119,-61,-119,None,0.26395232953069303,1271.1465204445708,378.70402236757957,0.0,0.0,0.0,1131.2058576993265,88.167174151822,362.69139949745033,128.97022658472108,0.39249422385961574,0.3885692816210195,70.9357626071272,1000000.0,14166.260856536715,3403.866907000131,0.643518685980384,10000000.0,86.39256109137389
-61_-118,-61,-118,None,0.263509662357423,1262.9008306968876,457.90173869398603,0.0,0.0,0.0,1129.4678928890357,89.30783765344285,366.7880995668859,128.59214075376232,0.3599508052083163,0.3563512971562331,70.78478545559194,1000000.0,14029.772668631045,3121.637363088602,0.4605100105561772,10000000.0,79.22937469768026
-61_-117,-61,-117,None,0.26346031264057135,1263.2937179282721,477.14191435660473,0.0,0.0,0.0,1124.841474221335,84.73063445831214,360.8663612280571,128.65923635903673,0.34958368227138575,0.3460878454486719,70.84087554941944,1000000.0,13848.256763118403,3031.7295261303657,0.3460878454486719,10000000.0,76.94744990178593
-61_-116,-61,-116,None,0.263825756117373,1265.502087243603,443.05561890941016,0.0,0.0,0.0,1130.5271930321983,89.41961505924121,381.84413742215884,128.70879354026945,0.36804361827108517,0.3643631820883743,70.83490270017595,1000000.0,13882.220837089197,3191.8214750941593,0.3643631820883743,10000000.0,81.01069733741521
-61_-115,-61,-115,None,0.2635661503407735,1261.274307335872,466.5215954975921,0.0,0.0,0.0,1128.0042141445203,86.94474354172672,361.28149713061794,128.74238468059045,0.3589489819081523,0.35535949208907075,70.87007022507919,1000000.0,13811.378247826831,3112.94915070026,0.35535949208907075,10000000.0,79.0088616929
-61_-114,-61,-114,None,0.2635996442506701,1265.7555152055722,422.758895053701,0.0,0.0,0.0,1131.7468821673897,89.43393595153378,366.91925069504396,128.85923690444133,0.3712706333628684,0.36755792702923973,70.91262313831332,1000000.0,14057.163918561046,3219.80744077614,0.36755792702923973,10000000.0,81.72100103492741
