,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-65_-129,-65,-129,None,0.29653026879885935,1200.8563173192613,1663.5456803248494,0.0,0.0,0.0,1263.5125617292367,151.8227852434102,797.0524232236811,136.53303749019025,0.3281829605548764,0.3249011309493276,75.25392825215124,1000000.0,13902.635899218247,2846.13390711611,1.2996045237973104,10000000.0,72.23690119584036
-65_-128,-65,-128,None,0.29663330805227733,1210.3979851908964,1618.9246650145717,0.0,0.0,0.0,1261.655213693904,147.8664175987607,607.6023085729241,136.8587301221378,0.33351332780146126,0.33017819452344666,75.4251891912401,1000000.0,14183.041249268916,2892.3609840253926,1.3207127780937864,10000000.0,73.41017725952773
-65_-127,-65,-127,None,0.29672048077603425,1200.4219292818584,1640.9634706693203,0.0,0.0,0.0,1270.0862449517933,154.13380956515618,476.2737619222237,137.02889255665036,0.33485070889710505,0.33150220180813394,75.51729395138632,1000000.0,14582.286555236205,2903.9592878392536,1.3260088072325358,10000000.0,73.70455045277293
-65_-126,-65,-126,None,0.2969483954052085,1202.5750950327504,1622.5194995902455,0.0,0.0,0.0,1276.8004987233362,158.05726212601414,521.6454976150242,137.31496036968895,0.33719318595447145,0.3338212540949267,75.67196458742734,1000000.0,14598.69590952335,2924.274185871558,1.4522049162750126,10000000.0,74.2201570018162
-65_-125,-65,-125,None,0.29685683623836284,1210.9706128907649,1595.834478982957,0.0,0.0,0.0,1269.2795647762218,151.69900796180968,552.4008943010192,137.27137316528135,0.33932679994902504,0.33593353194953474,75.64387775092088,1000000.0,14462.149284425284,2942.7777398779244,1.6440695344591598,10000000.0,74.68979035223158
-65_-124,-65,-124,None,0.29642967496563655,1207.6664450962105,1608.8853218925192,0.0,0.0,0.0,1265.3110399747527,150.27640900522593,490.74610506100447,136.97589467384836,0.33601768978890106,0.33265751289101203,75.48573349656185,1000000.0,14427.153469841884,2914.0798129252653,1.519831582131084,10000000.0,73.96141657170725
-65_-123,-65,-123,None,0.2959308958222991,1204.1951562997583,1607.2192295350212,0.0,0.0,0.0,1264.46358879796,148.87624727274556,408.19670260020075,137.06739054969776,0.33264043141791255,0.3293140271037334,75.54269266774232,1000000.0,14202.758557159515,2884.790877428705,1.3172561084149337,10000000.0,73.21804257433261
-65_-122,-65,-122,None,0.29563972971072544,1196.5186459039182,1605.4166256575882,0.0,0.0,0.0,1271.816456396668,154.20444143286275,396.32966951293565,137.23521177783655,0.33550010644142103,0.3321451053770068,75.63073390798354,1000000.0,13886.758449335555,2909.59112310258,1.3285804215080272,10000000.0,73.84749043407564
-65_-121,-65,-121,None,0.2952043655200431,1196.2429076189133,1603.3642837812322,0.0,0.0,0.0,1271.293911488823,157.16293038221903,431.8612946833873,136.7527343888676,0.3341006885617012,0.33075968167608416,75.365238291649,1000000.0,13777.910486622815,2897.4548114824975,1.3230387267043366,10000000.0,73.53946222036795
-64_-140,-64,-140,None,0.2831676060192704,1164.0800288069563,1460.4888273740264,0.0,0.0,0.0,1220.4515220613357,152.34673993362946,595.2402364843932,131.0764740249128,0.3255400744769344,0.322284673732165,72.22738568857102,1000000.0,17927.69886728321,2823.2137418937655,0.322284673732165,10000000.0,71.65517111405497
-64_-139,-64,-139,None,0.2827032211957211,1150.1595081128264,1510.99830332351,0.0,0.0,0.0,1220.165087321734,152.33013014174787,537.6727410802216,131.04301137064823,0.31563945236490687,0.3124830578412578,72.22676497160458,1000000.0,17988.423542108307,2737.3515866894186,0.3124830578412578,10000000.0,69.47592859617814
-64_-138,-64,-138,None,0.28138580970726373,1162.3263968989245,1454.421143250208,0.0,0.0,0.0,1214.5768812845133,142.70337109810498,561.5301323069482,131.7018896633308,0.2885254854244036,0.2856402305701595,72.64200869038666,1000000.0,18716.371475645003,2502.2084197945974,0.2856402305701595,10000000.0,63.50782791356846
-64_-137,-64,-137,None,0.2804794229279538,1171.3807790296357,1412.9885085267965,0.0,0.0,0.0,1209.7807056777795,135.37926268074338,599.071924441224,132.13508992044726,0.2707663978037187,0.2680587338256815,72.91490060273986,1000000.0,19714.221032021065,2348.1945083129704,0.2680587338256815,10000000.0,59.59884538865407
-64_-136,-64,-136,None,0.28018946546397216,1159.3583513931485,1468.5695363481059,0.0,0.0,0.0,1204.785532265581,131.7173184185456,606.610954273127,132.0270355986239,0.2624860160358145,0.25986115587545633,72.86990057689385,1000000.0,19863.60220603805,2276.3837254689975,0.25986115587545633,10000000.0,57.7762366870304
-64_-135,-64,-135,None,0.2800925528791669,1162.9895810673072,1469.7294739841047,0.0,0.0,0.0,1198.6946836469215,126.15744036256538,652.6705269451782,132.04963666456095,0.2563201142381293,0.253756913095748,72.89364717147619,1000000.0,20082.5748656058,2222.9105587187523,0.253756913095748,10000000.0,56.41904971367392
-64_-134,-64,-134,None,0.2798982403111277,1158.159797251702,1458.4277059289,0.0,0.0,0.0,1205.1274131561638,129.2120208191575,542.248052940703,132.42302799000774,0.25876824231473855,0.25618055989159116,73.09663776036972,1000000.0,20445.681190112195,2244.141704650339,0.25618055989159116,10000000.0,56.9579112855416
-64_-133,-64,-133,None,0.27975629653468015,1160.24461708209,1436.5680500658416,0.0,0.0,0.0,1204.299838587459,127.00305076456561,428.6611888675234,132.6310536333965,0.261793767984296,0.259175830304453,73.20671315096489,1000000.0,20668.8454076511,2270.3802734670085,0.259175830304453,10000000.0,57.623864808807326
-64_-132,-64,-132,None,0.2801654749375866,1163.089253369437,1417.6268735778053,0.0,0.0,0.0,1206.4255484089695,127.0192073853483,356.082754665034,132.8944918709307,0.2709564868008908,0.26824692193288185,73.33643376044188,1000000.0,21036.033279001862,2349.843036132045,0.26824692193288185,10000000.0,59.64068619624481
-64_-131,-64,-131,None,0.2811376077614765,1170.3015106981768,1395.7835800716089,0.0,0.0,0.0,1214.5277105886514,129.83679837852424,404.8717497709547,133.5099808169964,0.27591916499174296,0.2731599733418255,73.66935548082613,1000000.0,21898.498741064755,2392.8813664743916,0.2731599733418255,10000000.0,60.73302960594903
-64_-130,-64,-130,None,0.28203392843777075,1165.602388356317,1416.634533813962,0.0,0.0,0.0,1226.8628754001559,137.31958614072497,439.5266224970547,133.99678922020107,0.27788261377486034,0.27510378763711174,73.93623346138355,1000000.0,22550.211593094326,2409.9091797010988,0.27510378763711174,10000000.0,61.16520760662687
-64_-129,-64,-129,None,0.2831273332673931,1183.85517828913,1356.2782154662361,0.0,0.0,0.0,1230.474437103647,134.06836856478972,476.26354965236095,134.906673462008,0.2844212895652383,0.2815770766695859,74.42984318881295,1000000.0,23271.33586094968,2466.6151916255726,0.2815770766695859,10000000.0,62.6044464879587
-64_-128,-64,-128,None,0.28414462849795286,1209.2590301399632,1275.0283217571753,0.0,0.0,0.0,1230.5388245393988,127.80737110701898,464.63790123777943,135.79754733261785,0.28933457781312644,0.28644123203499516,74.91584189041494,1000000.0,23842.758364509147,2509.2251926265576,0.28644123203499516,10000000.0,63.68591859458268
-64_-127,-64,-127,None,0.2846085791445358,1198.6611431133895,1348.429994946532,0.0,0.0,0.0,1230.6019700867728,132.47638524950253,523.5566914364717,135.14709117709816,0.28800736638808583,0.28512729272420495,74.5568962990651,1000000.0,23307.49866526107,2497.7150842640353,0.28512729272420495,10000000.0,63.39378386456943
-64_-126,-64,-126,None,0.28451503080397317,1207.8619426258324,1295.5358834850997,0.0,0.0,0.0,1231.3810771959174,133.95367824335324,646.0354738358108,135.0361763949859,0.29814102363928585,0.295159613402893,74.47688662809198,1000000.0,23210.25453825675,2585.5982134093424,0.295159613402893,10000000.0,65.62432013729295
-64_-125,-64,-125,None,0.2839507923858489,1195.369087107131,1320.7486422523548,0.0,0.0,0.0,1231.443101769231,134.6461718310486,567.1348495124944,134.9462852142753,0.2982933126812701,0.2953103795544574,74.42667208468815,1000000.0,22954.124549421682,2586.918924897047,0.2953103795544574,10000000.0,65.65784073342759
-64_-124,-64,-124,None,0.2834611771696543,1179.5430574356055,1398.3687108682077,0.0,0.0,0.0,1226.2930539583592,135.36495748666226,565.8922458294301,134.2011711850054,0.28935339772386126,0.28645986374662263,74.02895692818876,1000000.0,22005.69275550226,2509.3884064204144,0.28645986374662263,10000000.0,63.690061076660264
-64_-123,-64,-123,None,0.2836691068345873,1169.0223373948622,1438.8259994126374,0.0,0.0,0.0,1235.55537601494,151.0561023063176,584.0790538900494,133.14645965015063,0.2995185174726556,0.29652333229792904,73.42457330636287,1000000.0,20817.230606149235,2597.5443909298583,0.29652333229792904,10000000.0,65.92752261243295
-64_-122,-64,-122,None,0.28354703390399877,1143.7432207709032,1495.556720461122,0.0,0.0,0.0,1255.2401634426546,170.6780864510331,616.4486105897131,132.84030545067785,0.3059912481911692,0.30293133570925745,73.24274472507783,1000000.0,19949.478030122693,2653.6785008130955,0.30293133570925745,10000000.0,67.35224621353035
-64_-121,-64,-121,None,0.2840126641927307,1159.9799154132108,1438.4720389409188,0.0,0.0,0.0,1240.668937155938,158.03515267569267,645.8392003575817,132.80158752864645,0.3274452470359693,0.32417079456560954,73.18229745306141,1000000.0,20081.665843869978,2839.7361603947397,0.32417079456560954,10000000.0,72.07452183742994
-63_-140,-63,-140,None,0.2824609293620649,1345.2762804748063,563.2908866628461,0.0,0.0,0.0,1229.565853813682,125.92496259923666,364.0621046509616,135.94135180723188,0.3788392780752584,0.3750508852945058,74.83328454589511,1000000.0,17423.17015564926,3285.445755179871,0.7501017705890117,10000000.0,83.38694810101195
-63_-139,-63,-139,None,0.2821317245259571,1309.1067852266951,724.5978706545618,0.0,0.0,0.0,1236.674258098576,136.95620930168866,362.31247242312065,135.27446189081067,0.35695063075487443,0.3533811244473256,74.50252730423192,1000000.0,17380.38089636611,3095.6186501585726,0.706762248894648,10000000.0,78.56900127306022
-63_-138,-63,-138,None,0.2821635924131095,1224.061138073975,1129.591027509842,0.0,0.0,0.0,1259.4662487485687,166.20254188888407,358.9951405070276,133.99964084978424,0.3000942663653424,0.297093323701689,73.89750463502668,1000000.0,17202.439384039768,2602.5375156267955,0.594186647403378,10000000.0,66.05425166565472
-63_-137,-63,-137,None,0.28233327745214826,1215.4397845319627,1172.152708026006,0.0,0.0,0.0,1256.2003017602603,163.93577685896537,358.75570359614056,133.91101621242862,0.30100040821810703,0.2979904041359259,73.84662550257747,1000000.0,17573.154967070757,2610.3959402307114,0.595980808271852,10000000.0,66.25370406676933
-63_-136,-63,-136,None,0.281997305941601,1169.0416484276261,1301.5809168673545,0.0,0.0,0.0,1284.208022103271,181.95836558698704,361.36607811383874,134.8707600994818,0.28157986191371154,0.2787640632945744,74.41504892618131,1000000.0,17984.10604440568,2441.973194460472,0.5575281265891489,10000000.0,61.97901508782924
-63_-135,-63,-135,None,0.2818592628404477,1177.676563581284,1273.2417343206241,0.0,0.0,0.0,1280.6187467695947,177.56754964295487,361.831286912474,135.04121857966848,0.27725751934145776,0.27448494414804314,74.51759026237141,1000000.0,18064.753202216376,2404.488110736858,0.5489698882960863,10000000.0,61.02761702377812
-63_-134,-63,-134,None,0.28205938234697553,1219.5873996844718,1182.1388284705843,0.0,0.0,0.0,1248.5846565747584,152.5853340073828,360.5382347385363,134.55950829946548,0.277563893051552,0.27478825412103647,74.24942488059352,1000000.0,17944.324244358104,2407.1451061002795,0.549576508242073,10000000.0,61.095053454321814
-63_-133,-63,-133,None,0.28156924450007076,1240.310300364198,1120.0585946817055,0.0,0.0,0.0,1228.1254305124637,135.46194499649187,360.1564266867655,134.41654492295868,0.2765816604417766,0.2738158438373588,74.17178570867861,1000000.0,18236.162640929568,2398.626792015263,0.5476316876747177,10000000.0,60.87885258921988
-63_-132,-63,-132,None,0.28061078071290624,1281.38721094891,935.2027496811689,0.0,0.0,0.0,1211.5391104975822,123.52293442701193,359.0791609167732,134.0266818148223,0.2937768912345127,0.2908391223221676,73.92399268755734,1000000.0,18286.47836448139,2547.750711542188,0.5816782446443352,10000000.0,64.66372364320274
-63_-131,-63,-131,None,0.2801401917929888,1312.712372004904,771.5140263828908,0.0,0.0,0.0,1207.5992847720734,117.92479548669667,359.8434551393468,134.32355836695723,0.3115554218277106,0.3084398676094335,74.05665235780866,1000000.0,18196.128640158127,2701.9332402586374,0.616879735218867,10000000.0,68.57698579336643
-63_-130,-63,-130,None,0.2799584621999262,1293.2487905848586,872.6015914539237,0.0,0.0,0.0,1205.9652319918025,123.05536015466033,357.3696693779041,133.39586985261758,0.3031075825760932,0.30007650675033226,73.5566166794749,1000000.0,17707.471347706483,2628.6701991329105,0.6001530135006645,10000000.0,66.71751774449012
-63_-129,-63,-129,None,0.2799493951935667,1288.4285300674962,901.3187834248238,0.0,0.0,0.0,1204.8204038186811,123.86361178044467,356.6841996913461,133.13879822962554,0.30074417317365293,0.29773673144191637,73.41809257799486,1000000.0,17090.733141297274,2608.1737674311876,0.5954734628838327,10000000.0,66.19730374190831
-63_-128,-63,-128,None,0.28009250026402005,1281.7566765650042,954.969767115861,0.0,0.0,0.0,1199.356711445509,123.90944463800633,354.83518623362903,132.4493672394259,0.30028883848092935,0.29728595009612,73.03591249502654,1000000.0,16189.649930215139,2604.2249228420114,0.59457190019224,10000000.0,66.09707925994954
-63_-127,-63,-127,None,0.28089378470270254,1282.504365846914,946.4324218982078,0.0,0.0,0.0,1206.735859995221,129.90318376018638,355.01533440618147,132.5266291519958,0.3152514367948018,0.3120989224268537,73.0516782223952,1000000.0,15671.481338675225,2733.9865604592387,0.6241978448537076,10000000.0,69.39052183906698
-63_-126,-63,-126,None,0.2810826798092805,1295.0604362351492,858.5425588794695,0.0,0.0,0.0,1218.0475881409675,135.8602642297722,356.532378612503,133.10063744459183,0.3279792884223182,0.32469949553809496,73.34746238538948,1000000.0,15447.492171311133,2844.367580913712,0.649398991076193,10000000.0,72.1920705815663
-63_-125,-63,-125,None,0.28087810523757306,1293.8420537188044,817.8588265984025,0.0,0.0,0.0,1231.1558798024294,143.24296276901384,358.1290124151008,133.69820064605997,0.33167742270803563,0.3283606484809552,73.6727207205437,1000000.0,15226.244274916766,2876.439280693168,0.6567212969619105,10000000.0,73.0060731140398
-63_-124,-63,-124,None,0.2805579244324511,1283.8223734907679,875.1215697034436,0.0,0.0,0.0,1221.585972693602,139.28620533890864,356.4226162244422,133.05986871431358,0.328185452377854,0.32490359785407547,73.32443954786865,1000000.0,14556.715899063802,2846.155517201701,0.6498071957081482,10000000.0,72.23744967517008
-63_-123,-63,-123,None,0.2799048399046913,1269.7832136976872,914.7692601990225,0.0,0.0,0.0,1223.507250866163,143.06007393029847,355.6497400818575,132.7679005164691,0.32239167705034644,0.31916776027984295,73.17275494301788,1000000.0,13985.952119026235,2795.909580051424,0.6383355205596859,10000000.0,70.96217208252347
-63_-122,-63,-122,None,0.27959500850162977,1255.9969221573579,962.4296003148514,0.0,0.0,0.0,1223.419707026848,143.689923874942,355.38967429377846,132.6681460982119,0.31821013753000554,0.3150280361547054,73.12492665522286,1000000.0,13641.287656964001,2759.6455967152197,0.630056072309411,10000000.0,70.04176641409187
-63_-121,-63,-121,None,0.279779703884392,1273.2910284188554,889.4162064378429,0.0,0.0,0.0,1220.3898392914734,137.15277544123626,356.83701682084944,133.21117258245474,0.3235400685093015,0.32030466782420847,73.4169260344188,1000000.0,14272.020857917452,2805.8688901400665,0.6406093356484169,10000000.0,71.2149464502555
-62_-140,-62,-140,None,0.2574180133775349,1318.158294418735,183.93992544414323,0.0,0.0,0.0,1121.8554174019682,68.50763289649817,339.72231430699054,130.57348279442687,0.25091822833850314,0.24840904605511807,61.914172313567974,1000000.0,11225.33238853988,2176.0632434428344,0.24840904605511807,10000000.0,55.2300315594628
-62_-139,-62,-139,None,0.25754763858507645,1332.7539317418034,113.9965789495016,0.0,0.0,0.0,1119.4575358062582,64.34795950672014,345.2501451813158,130.86027496839023,0.2591705875790073,0.2565788817032172,66.83182415856879,1000000.0,11459.64223133969,2247.6310037201833,0.25657888170321724,10000000.0,57.046472175639174
-62_-138,-62,-138,None,0.2576170010529684,1339.4539452402482,76.1842123734531,0.0,0.0,0.0,1120.738156572555,64.07071617725671,348.16737232357656,131.05944656901096,0.26362489720997473,0.260988648237875,69.32529380334887,1000000.0,11636.94777708579,2286.260558563785,0.260988648237875,10000000.0,58.0269177300453
-62_-137,-62,-137,None,0.2576382920407281,1342.461553715249,58.190814846041114,0.0,0.0,0.0,1121.3864117888231,64.00590659120826,349.58288793621784,131.14961768887983,0.2658695414945689,0.26321084607962314,70.54896134135714,1000000.0,11723.76906457229,2305.7270116574987,0.26321084607962314,10000000.0,58.52099014359134
-62_-136,-62,-136,None,0.2576226726783933,1341.35258811248,61.299371239260765,0.0,0.0,0.0,1121.3540262650215,64.06631977236555,349.6579949008911,131.13705096086122,0.26618744808133615,0.26352557360052276,70.65080527656278,1000000.0,11709.932512031246,2308.4840247405796,0.26352557360052276,10000000.0,58.59096509493857
-62_-135,-62,-135,None,0.2576068857137826,1340.3577234367515,63.59990037719965,0.0,0.0,0.0,1121.4942894064995,64.2833242613044,349.44535229602707,131.12398553917856,0.26676679092148586,0.264099123012271,70.46596066287077,1000000.0,11692.581051986514,2313.5083175874943,0.264099123012271,10000000.0,58.71848521795671
-62_-134,-62,-134,None,0.257652326041642,1336.1161193161029,85.68209704446083,0.0,0.0,0.0,1120.4328636358157,63.846574345020144,348.8920327285623,131.05288945358063,0.26589187743687376,0.263232958662505,70.0639051271242,1000000.0,11603.790542453082,2305.920717883544,0.263232958662505,10000000.0,58.52590654526762
-62_-133,-62,-133,None,0.25769190987747337,1341.3180963705893,61.10896018118871,0.0,0.0,0.0,1120.7395528617708,63.71708336225129,349.86031572671465,131.10948473000533,0.2686542691535759,0.2659677264620401,70.91177601515528,1000000.0,11682.480839214353,2329.877283807471,0.2659677264620401,10000000.0,59.133941213387594
-62_-132,-62,-132,None,0.25768275002597396,1341.6052313616394,60.55184572615647,0.0,0.0,0.0,1120.6237343644082,63.65939028870027,349.95847339205625,131.10314222420993,0.2682692589520153,0.2655865663624951,71.0234279958272,1000000.0,11685.46421338243,2326.538321335457,0.2655865663624951,10000000.0,59.049195972981146
-62_-131,-62,-131,None,0.2576333953131468,1334.6401132402077,95.14503614172442,0.0,0.0,0.0,1120.3029197693274,64.04139110576762,348.9516448898141,131.00917637541417,0.26363693798186116,0.2610005686020425,70.21652123348292,1000000.0,11579.661720555514,2286.3649809538924,0.2610005686020425,10000000.0,58.02956804451504
-62_-130,-62,-130,None,0.25740566375212465,1319.8197931935003,160.92174145772947,0.0,0.0,0.0,1122.9427288754505,66.86722471843859,347.3896280828516,130.9407021173841,0.2510875849609843,0.24857670911137444,68.80019025790517,1000000.0,11463.686199201904,2177.53197181564,0.24857670911137444,10000000.0,55.26730892933097
-62_-129,-62,-129,None,0.2571459911362853,1292.925749371098,286.91666366932736,0.0,0.0,0.0,1127.8525426175315,71.67332814097227,345.0620107599543,130.87675541486814,0.22683513114184356,0.2245667798304251,66.60862593928084,1000000.0,11321.823589245443,1967.204991314524,0.2245667798304251,10000000.0,49.92906069326203
-62_-128,-62,-128,None,0.2570622361856143,1292.1970292409014,287.48772034701665,0.0,0.0,0.0,1127.621203726576,70.87114255351923,346.34542459350905,130.96094909927044,0.22462495181985945,0.22237870230166085,67.71290928990129,1000000.0,11344.970165112607,1948.037432162549,0.22237870230166085,10000000.0,49.44257442036927
-62_-127,-62,-127,None,0.25716649935719743,1294.9000215543574,269.0556790857555,0.0,0.0,0.0,1128.2575821487249,71.18579678719904,348.0399883779458,130.99612970828147,0.23019948278126454,0.22789748795345188,69.33262281060615,1000000.0,11238.880076694812,1996.3819944722386,0.22789748795345188,10000000.0,50.669593768330934
-62_-126,-62,-126,None,0.25720611800230836,1296.5439849983518,258.0795535212929,0.0,0.0,0.0,1129.8492375504168,72.00084516778223,349.4356483900659,131.08016358351878,0.2310013716708034,0.22869135795409534,70.54949234977141,1000000.0,11305.194470187967,2003.3362956778753,0.22869135795409534,10000000.0,50.84609887507298
-62_-125,-62,-125,None,0.2571635149491495,1301.5706565455394,237.76972018433807,0.0,0.0,0.0,1128.4427940528692,70.0573409660338,350.49208000758733,131.17839815386932,0.23058957322479112,0.2282836774925432,71.396920095415,1000000.0,11392.595808616596,1999.7650148346784,0.2282836774925432,10000000.0,50.75545722930656
-62_-124,-62,-124,None,0.2571263116145171,1304.8677921455119,229.39980313274972,0.0,0.0,0.0,1125.108510569622,67.44720817618554,350.73328493895855,131.1296475790288,0.23069934979505946,0.22839235629710886,71.74184674981689,1000000.0,11323.785237856211,2000.7170411626737,0.22839235629710886,10000000.0,50.77962033407801
-62_-123,-62,-123,None,0.25698313939183376,1306.1434278259132,227.99607641803348,0.0,0.0,0.0,1122.10672137421,65.14188739257408,350.69976698492525,131.07947950947883,0.2285286083036288,0.2262433222205925,71.81506638055811,1000000.0,11255.997479634167,1981.8915026523905,0.2262433222205925,10000000.0,50.30181478813174
-62_-122,-62,-122,None,0.2568253195528718,1306.2252248965979,230.72998037242166,0.0,0.0,0.0,1119.5670778541578,63.468496102918195,350.5716993045991,130.99797567346144,0.2261970577526648,0.22393508717513813,71.86040626174258,1000000.0,11162.225210630084,1961.6713636542102,0.22393508717513813,10000000.0,49.78861329071599
-62_-121,-62,-121,None,0.2567136628761162,1292.816904849245,283.7981804201036,0.0,0.0,0.0,1123.6119757093911,67.99220317357391,350.3309279266199,130.8657324044804,0.2195781964890415,0.21738241452415108,71.90099566284744,1000000.0,11130.895027476343,1904.2699512315635,0.21738241452415108,10000000.0,48.3317246505473
-61_-140,-61,-140,None,0.26481896400438426,1253.404486921947,445.98988315745993,0.0,0.0,0.0,1134.2937045895212,87.61608875833667,346.5602019773713,129.4339165220701,0.40172849338722183,0.39771120845334956,71.17660118501504,1000000.0,14618.209458294803,3483.9501860513424,1.1931336253600486,10000000.0,88.4251316256686
-61_-139,-61,-139,None,0.2651374713316902,1264.3458956309662,397.39713766550227,0.0,0.0,0.0,1130.7401049726802,83.11651956859293,347.0475613701416,129.62416914847148,0.41446440879859175,0.4103197647106058,71.25917908985365,1000000.0,14678.289423542827,3594.4011388649074,1.2309592941318175,10000000.0,91.22845530113979
-61_-138,-61,-138,None,0.2652332811860591,1267.0843650940737,390.11025456355725,0.0,0.0,0.0,1129.345825652022,81.60308975711496,347.15031283995154,129.66328206912922,0.4156732427140275,0.4115165102868872,71.27871390967228,1000000.0,14689.680103425913,3604.8846301131316,1.2345495308606615,10000000.0,91.49453375921654
-61_-137,-61,-137,None,0.2651601893487229,1271.8801884275006,351.67570495845,0.0,0.0,0.0,1132.965249014683,85.29591711079615,379.7507958980573,129.5950112772266,0.42432355931836463,0.42008032372518095,71.22508686891092,1000000.0,14789.54170258372,3679.903635832585,1.252449156222594,10000000.0,93.39856943737526
-61_-136,-61,-136,None,0.2652083371988268,1271.9359691657987,359.0556883410004,0.0,0.0,0.0,1128.8102064965303,82.91530712170754,408.344696704132,129.41130117597535,0.4266405460486125,0.42237414058812633,71.11882334609567,1000000.0,14815.736250488164,3699.997471551987,1.2512001239081558,10000000.0,93.90856526781694
-61_-135,-61,-135,None,0.2653193071156695,1256.2323928874764,407.66766767405113,0.0,0.0,0.0,1143.970331945801,98.92855363369893,442.4963389156969,129.04840482722227,0.4268767957136234,0.42260802775648715,70.91679112737359,1000000.0,14885.729450105535,3702.0463231468275,1.213642339543944,10000000.0,93.96056657733065
-61_-134,-61,-134,None,0.26547545988512655,1286.0675154489763,274.78613300009874,0.0,0.0,0.0,1131.051255696663,88.094971923841,528.1193116525955,128.9610819403419,0.45611009194166025,0.4515489910222436,70.81522282377829,1000000.0,14872.047952022416,3955.5691613548543,1.2330216056212457,10000000.0,100.39515637956484
